text,sentiment
"nampak promosi ""pandabaru"". nak order lah kononnya.. bila nak bayar pakai tng payment stuck. tak keluar pun tng punya apps. jadi kensel. nak retry tng atau try different payment method.. alih-alih diskaun 50% tu dah hilang.. bila click balik voucher, dia kata dah guna.. dah la aku tgh teringin nak teguk macha frappe coolblog ni.. wth? nah engkau 1 bintang..",negative
ٹک ٹاک پر نئے گانے آتے رہتے ہیں,neutral
5star king 👑 rating,positive
bekar,negative
"i’ve been using jazzcash for a while, and it’s honestly a game-changer! 😎 sending money to bank accounts, cnics, or other wallets is super easy, and even receiving payoneer or raast payments is instant. ⚡ paying bills, topping up mobile phones, or buying data bundles is just a few taps away. plus, features like bachat account, digital insurance, and mastercard for online/offline shopping make it a full financial hub. 🏦🛍️",positive
ایزی پیسہ میں کیش آؤٹ کی ڈیلی لمٹ سیٹ ہے,neutral
آپ کی جازکیش ایپ ٹھیک سےکام نہیں کر رہی کیا وجہ ہے اسےجلد سے جلددرست کریں شکریہ,negative
Careem ka driver thoda der se aya magar ride theek thi,neutral
Easypaisa se electricity bill pay karna hassle free hai,positive
Mozilla Firefox bookmark sync feature enable kia,neutral
Motorola phone calendar reminder notification set kia,neutral
موکمل بند کرے,positive
YouTube Premium trial cancel karne ka process complicated hai,negative
KakaoTalk voice messages play nahi hoti network issues ki wajah se,negative
بائیکیا کا کرایہ رش کے وقت زیادہ ہوتا ہے,neutral
jab b order place kro. ek to ata late hai. oper sa peshawar waly ajeeb drama krty hai. delivery failed ka bahna bana kr 2 3 din aur laga daity hai. call tak nhi krty aur jhot bolty hai..,negative
nic i love you,positive
دراز پر کپڑوں کے ڈیزائن حقیقت میں بھی اتنے ہی اچھے تھے,positive
"FoodPanda ka order galat aaya, biryani ki jagah pulao bhej dia",negative
Easypaisa ka transaction history simple show hoti hai,neutral
"OLX pe jo cheez dekhi thi wo jhooti thi, waqt barbad ho gaya",negative
JazzCash app login kabhi OTP required hota hai kabhi nahi,neutral
سوئی گیس میٹر کی تبدیلی کی درخواست دی گئی,neutral
بھت زبردست ھے,positive
bikes waly jis sy bhi contact krlo wo location ksi city ki or btata kahi or ha esko improve krna chahea fraud sy awam bch jay gi 2nd filter apply krlo tb bhi kuch nae hota esko to fori improve kren,negative
good app🤩🤩🤩,positive
تم حذف التطبيق اليوم لفشل خدمة العملاء بحل مشكلتي لمده أسبوعين تم إرسال المشكله بعد انتهاء الرحله مباشرة وبعد مرور الوقت لم يتم حل المشكله و تم اخطارى بأن السياسه العامه لكريم لا يمكن حل مشكله مر عليها اكتر من أسبوع,negative
میں نے jazz chas کسی اچھی ایب نہیں ھے,positive
جاز کیش کا انٹرفیس سیدھا سادہ ہے,neutral
amaizing,positive
کریم کا کارپوریٹ اکاؤنٹ لاگ ان کیا گیا,neutral
جاز کمپنی چور فراڈیاں ہے,positive
plzzzz black haircut requires price,negative
"Daraz par products ka mix hota hai, kabhi acha kabhi average",neutral
بائیکیا کا وقت کا تخمینہ بالکل غلط تھا اور دوگنا وقت لگا,negative
InDrive ka rate dekh ke book kia par driver ne aakhir me zyada mangay,negative
fabulous,positive
K-Electric ka bill 3000 rupay ka tha,neutral
یہ ایپ بہت سلو ہے,negative
ham raksa nahi car calarihi ha,negative
fake service,positive
love it,positive
just add karuna hospital area please,negative
huawei y7,negative
FoodPanda par ek restaurant ka closing time dekha,neutral
wonderful trip,positive
asifasif,negative
Bykea app language English aur Urdu dono me hai,neutral
nic.good,positive
❤️‍🔥,positive
ایزی پیسہ ایپ پر اکاؤنٹ میں 500 روپے جمع ہوئے,neutral
good game changer,positive
جیز کیش کی ایپ بعض اوقات بالکل کھلتی ہی نہیں,negative
جی بہت عمدہ ہے,positive
jazzcash aslaam investment se paise widthrow ni ho rhey na koi details he to keya kia jahey,negative
دراز پر مفت ڈلیوری شاید ہی ملتی ہے,neutral
یہ بہت ایک اچھی ہے مجھے یہ پسند ہے,positive
نہے چلرہاہی جیز کیش رن ٹائم استثناء آرہاہی,negative
this is total scam...this app fraud... a rider picked me from my home i verified before sitting in the car and in middle of the ring road he said he is not my designated ride. and then he tried to drop me at a remote location and asked me to pay triple amount but i refused and insisted on getting off at some populated area where he started to demand money. although i was a 4 to 5 kilometers away from my home i paid him the original amount but he threatened me and started to abuse me verbally.,negative
بہترین ھے اگر عوامی مقاصد کے لیے ھو,neutral
images upload hi nhi hoti mien ny 15 mnt wait kia pr images upload nhi howie or is waja sy mera ad hi nhi lag rha,negative
ap humari tarf panda mart ki delivery bhi start kara aur zada restaurant bhi nhi ata humari tarf pls is par kaam kara thanks,positive
آر پی جی سی ایل گیس کمپنی کا بل جمع کرنے کا آن لائن سسٹم ہینگ ہوا,negative
فوڈ پانڈا پر مقامی ریسٹورنٹس کی بڑی ورائٹی موجود ہے,positive
کریم ایپ میں ریٹنگ کا آپشن آیا,neutral
soooooo cooool and good 👍,positive
"Bykea ka referral system acha hai, free ride mil gayi",positive
کریم سواری کبھی بروقت اور کبھی تاخیر سے پہنچتی ہے,neutral
FoodPanda se order kia tha lekin khana thanda aur late deliver hua,negative
ایزی پیسہ کی سیکیورٹی کے لیے ٹو فیکٹر آتھنٹیکیشن ہے,neutral
وہ لوگ سامنے، آجائے جنہیں حضرت محمد صلی اللہ علیہ وسلم کا امتی ہونے پر فخر ہے، 🌹🥀❤️,neutral
nice🤚🏼👌✌,neutral
jazz app download ki u nai hote,positive
او ایل ایکس کے اشتہارات کبھی حقیقی اور کبھی جعلی نکلتے ہیں,neutral
ایک اکاؤنٹ سے دوسرے نیٹ ورک اکاؤنٹ میں رقم بھیجنے میں دشواری ہیں,positive
bahut hi achcha,positive
ایپ میں زبان کی تبدیلی کا آپشن بھی موجود ہے,neutral
بہترین سہولت ہے,positive
বিদেশ থেকে দেশে অর্ডার অপশন নেই। ঈশ্বরদী পৌরসভার মধ্যে আজকের মধ্যেই কেক ডেলিভারি করতে হবে,negative
"： کیا آپ نے آج درود شریف پڑھا,؟
.اگر نہیں پڑھا تو درود شریف پڑھ لیں۔
*اَللّٰھُمَّ صَلِّ عَلٰی مُحَمَّدٍ وَّعَلٰٓی اٰلِ مُحَمَّدٍ کَمَا صَلَّیْتَ عَلٰٓی اِبْرَاھِیْمَ وَعَلٰٓی اٰلِ اِبْرَاھِیْمَ اِنَّکَ حَمِیْدٌ مَّجِیْدٌ اَللّٰھُمَّ بَارِکْ عَلٰی مُحَمَّدٍ وَّعَلٰٓی اٰلِ مُحَمَّدٍ کَمَا بَارَکْتَ عَلٰٓی اِبْرَاھِیْمَ وَعَلٰٓی اٰلِ اِبْرَاھِیْمَ اِنَّکَ حَمِیْدٌ مَّجِیْدٌ
*شکریہ*۔۔❤️",neutral
good app i like it,positive
main bhot hi salo se app istamal kar raha ho.. bhot acha app h .. our bhot hi zayada asan app h ..👍👍,positive
ایزی پیسہ والوں کو ہونا چاہیے کہ اپنی کسٹمرز کو سستے پیکجز متعارف کرائیں,positive
nice but car ki halat thek nahi hoti,neutral
فوڈ پانڈا میں ریسٹورنٹ کی ریٹنگ بالکل غلط لگ رہی تھی,negative
Cheetay ka restaurant menu app pe visible tha,neutral
لماذا بعض اصدقائي يحصلون على نفس مشواري في نفس الوقت بسعر اقل و افضل من السعر الذي حصلت عليه بالرغم من طلبنا للمشوار بنفس الوقت والى نفس الوجهه؟,positive
"people commit a lot of fraud, they post ads by writing low rates and scam people. action should be taken against these people. ads without numbers and from other cities should be stopped. thank you.",positive
naiss,positive
Grab driver rating system automatically show hota hai,neutral
ایزی پیسہ کا استعمال زیادہ تر لوگ قریبی دکانوں سے بھی کرتے ہیں,neutral
good working,positive
کریم کی ایپ میں نقشہ صاف دکھائی دیتا ہے,neutral
"OLX pe buyer ne fake note de dia, bohot risky hai",negative
"daraz please add 'rawat, islamabad' in your location list. bahut bara area hai, lekin app mein option nahin hai jiski wajah se parcels galat jagah chale jate hain. request hai ke isko jaldi add karein",neutral
exellent work,positive
i donot like,negative
بکواس,negative
easypaisa bohot kam ka he,positive
کل کریم کی بکنگ آرام سے ہو گئی تھی,neutral
你們是在搞什麼東西啊？我訂單18：23送出，app一直顯示訂單正在製作，從顯示等待70分鐘到剩30分鐘，期間我都有進app確認進度。19：14才發簡訊跟我說外送員沒有，就直接取消我訂單，我當下查app突然就變18：23已取消，讓我們全部人等一個小時才跟我說取消，是在搞笑？,negative
best ap,positive
foodpandaရုံးကလူတေစားချက်ကတော့ဆိုင်မာ၂၅၀၀ဆိုappထဲမာ၃၀၀၀မဟုတ်၃၅၀၀၀ပါပဲပစည်းတခုချင်းစီကိုစားတာအဲ့တော့များများမှာလေစျေးပိုတင်လေပါပဲမူရင်းစျေးက၂၅၀၀၀ဆိုသူတို့စားတာက၃၂၀၀၀ပါriderတေကိုကျ၁၅၀၀ထပ်ပိုမပေးပါပါဘူးတကြောင်းကိုသူတို့စားတာက၅၀၀၀လောက်ရှိပါတယ်ဒါတောင်orderတခုပဲတနေ့ကိုရာဂဏန်းသာဆိုမအေဘေးတေသဠေးဖစ်နေပါ.ရုံးစထောင်တုန်းစက်ဘီးလေးတေနဲ့ရုံးလာတဲ့ကောင်တေကအခုကိယ်ပိုင်ကားတေနဲ့တောင်ဖစ်နေ​ေပါ့မအလတေရ,negative
Daraz par sales ki dates fix nahi hoti hain,neutral
sanaullah,positive
sooferrr convient,positive
brute full,positive
ایچ بی ایل موبائل ایپ میں فنڈ ٹرانسفر کا آپشن موجود ہے,neutral
best shopping app bd❤️👍,positive
محمد یوسف غفاری,positive
ya bohat achi hy,positive
যত সুন্দর একটা অ্যাপস চট্টগ্রাম বিভাগের মধ্যে ফেনী পড়ে ওইটাই জানে না,negative
good service..,positive
اچھی سروس ہے,positive
PTCL ka internet roz disconnect hota hai,negative
بہت اچھی سروس ہے بہت مزیدار ہیں کباب رول,positive
"Daraz se jo shoes mangwaye wo tootay hue nikle, bohot gussa aa rha hai",negative
بائیکا ڈرائیور بعض اوقات راستہ صحیح جانتے ہیں,neutral
nice experience on daraz so far,positive
JazzCash ka account verification zaroori hai,neutral
امید کرتا ہوں جو منگویا ہے وہی اے گا,positive
useless ghatiya app 20 20 minutes koi ride hi nahi milti bekaar service app hy koi download na kry ye app,negative
great 😊,positive
ڈکی بھائی اسلام علیکم میرے گھر کے حالات بہت خراب ھیں اگر کچھ ھیلپ ھو جائے تو بڑی مہربانی ہوگی نعمان لاہور,neutral
aplikasi penghantaran makanan dan barangan runcit atas talian yang sangat mudah digunakan. perkhidmatan yang baik.,positive
Safari reading list articles offline available hain,neutral
ایپ کا انٹرفیس سادہ رکھا گیا ہے تاکہ صارفین آسانی سے استعمال کر سکیں,neutral
ماشاء اللہ بہت اچھاایپ ہے اور سب سے اچھا اور پائیدار۔ مضبوط نیٹورک کے ساتھ,positive
بہت خوب اردو زبان ضرور شامل کریں شکریہ,positive
بھت ھی بھتر ھے۔,positive
کریم ڈرائیور کی لوکیشن ایپ میں دکھائی گئی,neutral
ok good,positive
tcs ka dress pr ku nhi cheezy order kr skty . jo loog village m rhty h wo kesy order kry ????,neutral
وحش جداا غير قابل لاستخدام,negative
ڈکی۔ کو کیوں ڈکا ہے,neutral
واٹس ایپ میں بیک اپ لینے میں بہت زیادہ وقت لگ رہا ہے,negative
pata nahi kiyu par app start nahi ho rha mene sb permissions b dy d hen or internet connection b change kr k dkha ha pr still wohi issue ha app start nahi ho raha,negative
Careem ride ka OTP driver ko share kia gaya,neutral
not bed,positive
،vip,negative
bakwas ha ye old wala bhot acha tha itna slow ha .bar bar apne ap logout ho jata ha samgh he nhi lag rahi kia masla ha no lekho to login nhi ho raha it's not working kia bakwaas ha,negative
everyone delete olx third class experience۔۔ apka kaam ho ya naa ho pehle in jahilon ko passay doo,negative
great 👍 👌,positive
اللہ اکبر اللہ اکبر لبیک لبیک یا رسول اللہ صل اللہ علیہ و سلم,positive
لون ھی دیرھا کیو,positive
ghatiya tareen,negative
جاز کیش صرف پاکستان میں استعمال ھوتا ھے باہر کے لیے کار آمد نہیں,negative
اسوأ تطبيق شفته,negative
behtreen service ❤❤❤,positive
جیز کیش ایپ میں لاگ ان کا مسئلہ ہے,negative
edjonmrak1999 14,negative
کیا السلام علیکم جیز کی کارکردگی بہت اچھی ہے,positive
Careem ki service har city mein nahi hai,neutral
food papa se acha hai,positive
ماشاءاللہ بہت ہی اچھی صہولت ھے,positive
okay 👍🏻,positive
بہت اچھی ایپ ہے,positive
excellent application,positive
ڈکی بائی جیل میں ہیں 😢,neutral
fruitful purchase,positive
TikTok app pe drafts folder automatically save hota hai,neutral
pln easypaisisa,negative
bad app,positive
very baad,negative
زبردست بہت ہی عمدہ ہے,positive
"OLX pe ek ad fake nikla, seller ne respond karna band kar dia",negative
good 😊👍♥️🇵🇰,positive
میزان بینک کی ایپ پر قرض کی تفصیلات موجود تھیں,neutral
khelay ga free fire,positive
بظاہر ایک کارآمد ایپ نظر آرہاھے,positive
ایزی پیسہ کے ایجنٹ نے صحیح رہنمائی نہیں کی,negative
ایف بی آر کی ویب سائٹ پر ٹیکس ریٹرن فائل کرنے میں دقت,negative
کاکڑرشیدجان,positive
monthly pkg hona chaye jaisy 3 sy 4 hr mahyny tak banda apna koi b add dallay is tara 1 add pe khali 4000 ha tu ju choty greeb log ha unko kia faida aesay koi olx pe zada products lonch nahi karry ga koch assa hona chaye ky sab fourd kar saky our apna products lonch karry olx pe aksar chizy nahi hoty ju hammy chaye hoty ha aesay log muktalik application dondy ky taky wo trading kar saky yaha 1 add ka 4000 ha monthly 😂bandy kia salf star honda sell kar rahy ha ju 250 sy 3 lakh ka ya cvic 😂,negative
ameer hamza mughal,positive
TikTok videos autoplay automatically start ho jati hain,neutral
FoodPanda par restaurant close bhi milte hain,neutral
زبردست ایپ ہیں,positive
Signal message delivery delayed hai compared to other apps,negative
اچھا ایپلیکیشن ہے,positive
so good 👍😊,positive
farhankhan,positive
اول مرة اشوف ابليكيشن تدفعك تمن الكنسلة نفس تمن الرحلة مع العلم سبب الكنسلة تأخير السائق..لا و بعد فترة طويلة احجز يخصمو 14 درهم زيادة، و وقت اشتكيت ليش قالولي غلط من السائق بنرجعها، هههه تاني يوم اتبعتلي رسالة انها مو بالحساب عشان من سنتين كنسلت رحلة....يا الله مو طبيعيين,negative
mahra,positive
"بہترین اور ملنسار ڈرائیور تھا, اللہ تبارک و تعالیٰ اسے صحت والی لمبی زندگی عطا فرمائے اور وسیع رزق حلال عطا فرمائے آمین ثم آمین یارب العالمین, میرا یہ سفر کا پہلا تجربہ تھا الحمدللہ کریم بائک نے مایوس نہیں کیا, بہترین لوگ لاجواب سروس",positive
یوٹیوبر سعد الرحمان عرف ڈکی بھائی لاہور ایئرپورٹ سے گرفتار BREAKING NEWS بریکنگ نیوز سعد الرحمان کو نیشنل سائبر کرائم انویسٹی گیشن ایجنسی نے گرفتار کیا ARY NEWS Sunday ہلاک ملزم لاہور سمیت پنجاب بھر میں سنگین وارداتوں میں مطلوب تھا، سی سی ڈی🥺🤲,neutral
good job🎉🌹🎊❤️,positive
کریم کار میں سیٹ بیلٹ نہیں تھا اور ڈرائیور نے لاپرواہی دکھائی,negative
زباله,negative
لوگ ان ہونے میں مسئلہ اتا ہے اور کوڈ ویریفائی نہیں ہوتا,positive
رفیق۔احمد,positive
ڈکی بھائ جیل سے دیکھ رہا ہے,neutral
براہ کرم پےاونیر payoneer اور اسکرل skrill وغیرہ کو شامل کریں تاکہ فری لانسر کو سہولت میسر ہو۔ اور ظاہر ہے اس سے آپ کا کاروبار بھی بڑھے گا۔,positive
دراز کی کسٹمر سروس نے مسئلہ فوراً حل کر دیا,positive
scammer hay ya,negative
پہلا کمنٹ میرا ہے جی🎉,neutral
FoodPanda order ka status 'picked up' show kar raha tha,neutral
well-done,negative
"good service, coronavirus khatarnaak ha",positive
biometric error,negative
not very good,negative
زززب,positive
بسم الله الرحمن الرحيم الحمدلله رب العالمين الرحمن الرحيم مالك يوم الدين اياك نعبد و اياك نست الله معاف فرمائيي اچهي هي.,positive
ایس این جی پی ایل کا گیس کا بل 800 روپے کا تھا,neutral
جی زبردست,positive
good work 👏,positive
Drip customer onboarding process lengthy hai immediate usage ke liye frustrating,negative
jika saya malas berjalan atau keluar..saya akan menggunakan servis foodpanda..kerana mereka sangat cekap dan cepat dalam penghantaran,positive
لا جواب,positive
السلام علیکم,positive
فوڈ پانڈا پر کھانے کی مقدار کم تھی,negative
hsazrat umar,positive
الموقع لايعمل الرجا التواصل,negative
TikTok pe aj naye trending sounds aaye,neutral
i am unable to use the credit in scooter rides although i choose careem pay wallet option when book a ride why it works only in car rides it doesn't make sense that's clear fraud,negative
"JazzCash ke hidden charges bohot zyada hain, bilkul unfair",negative
google,positive
99 barsent orignal,positive
FoodPanda par naye restaurants explore karne ka option acha lagta hai,positive
Easypaisa se bank account mein 5000 rupay bheje gaye,neutral
ایزی پیسہ نے روزمرہ زندگی کو سہل بنا دیا ہے,positive
good 👍 very good,positive
Slack workspace notification settings customize kiye hain,neutral
nice day,positive
jazzcash good project,positive
Signal message encryption automatically enable rehta hai,neutral
اکاؤنٹ آن نہیں ہو رہا ہے,negative
بہت عمدہ ایپلیکشن ہے بہت زیادہ سہولت یافتا,positive
بے کار اپلیکیشن ہے ۔ پیسے 💰 سینڈ کرنے کے لیے 30 منٹ کا ٹائم لگا جاتا ہے ۔,positive
جیز کیش موبائل نیٹ ورک کے صارفین کے لیے زیادہ آسانی پیدا کرتا ہے,neutral
AWeber subscriber segmentation feature test kia tha,neutral
ملک شیخان,neutral
m sohail maeilk,positive
"السلام علیکم پیارے بہن بھائیو 🌹
امید کرتی ہوں آپ سب خیریت سے ہوں گے۔ اکثر لوگ اپنی زندگی کے مسائل اور پریشانیوں میں گِھرے رہتے ہیں۔ میں بھی ایک وقت میں اپنی زندگی سے بہت تنگ آ گئی تھی۔ آج میں چاہتی ہوں کہ آپ سب کو اپنی کہانی بتاؤں، تاکہ شاید کسی کو سبق ملے۔

میں ایک لڑکے سے محبت کرتی تھی۔ اس پر اندھا اعتماد کیا۔ اُس نے جو کہا، میں نے مان لیا۔ اُس کے پیار میں اندھی ہو گئی۔ اُس نے مجھے ویڈیو کالز اور ملاقاتوں پر مجبور کیا اور میں نے اُس کی ہر بات مانی۔ مگر جب بات شادی کی آئی، اُس نے صاف کہہ دیا کہ میں تم سے شادی نہیں کر سکتا۔ اُس نے مجھے ایسے الفاظ کہے جو آج تک میرے دل کو زخمی کرتے ہیں۔ اُس نے کہا: “تم وہ لڑکی ہو جو رات گزار سکتی ہو، مگر بیوی نہیں بن سکتی۔” 💔

یہ سن کر میری دنیا ٹوٹ گئی۔ اُس نے صرف یہی نہیں کیا بلکہ مجھے بلیک میل کرنے لگا۔ کہتا تھا کہ اگر میں نے اُس کی بات نہ مانی تو وہ میری تصویریں اور ویڈیوز سوشل میڈیا پر ڈال دے گا۔ اُس وقت میں اتنی ٹوٹ چکی تھی کہ میں نے خودکشی کا سوچ لیا تھا۔

پھر میں نے ساری بات اپنی دوست کو بتائ اس نے مجھے حوصلہ دیا اور ایک بابا جی کا نمبر دیا جو کالا جادو کرتا تھا ،.اسی ۔ میں نے اُس سے رابطہ کیا اور اپنی ساری بات سنائی۔ اُس نے مجھے حوصلہ دیا اور کہا کہ بیٹی فکر نہ کرو سب کچھ ٹھیک ہو جائے گا۔ میرے پاس اُس وقت کوئی اور راستہ نہیں تھا۔ میں نے زبردست ذہنی دباؤ میں آ کر اُس ظالم پر کالا جادو کروایا۔ جیسے ہی میں نے یہ عمل کروایا، اُس کی طبیعت خراب ہونے لگی۔ آخر کار وہ اتنا بیمار ہوا کہ مر گیا۔

اب میں آپ سب بہن بھائیوں سے پوچھنا چاہتی ہوں: کیا میں نے صحیح کیا یا غلط؟ مجھے تو لگتا ہے کہ میں نے صحیح کیا۔ اور میں یہ پیغام اُن بہن بھائیوں کو دینا چاہتی ہوں جنہیں کوئی شخص بلیک میل کرتا ہے اور ان کی زندگی برباد کرتا ہے، کہ ایسے ظالموں کا یہی علاج ہے۔




💔 صبر مانگا اور اپنے آپ کو سنبھالا۔ میں یہ کہنا چاہتی ہوں کہ اگر کوئی آپ کو دھوکہ دے، آپ کی عزت کو داغدار کرنے کی کوشش کرے، تو اُس کے لیے اپنی زندگی تباہ نہ کریں۔ آپ کی عزت، آپ کی جان اور آپ کا وجود سب سے قیمتی ہے۔

میں نے اپنی زندگی کے اس سبق سے یہ سیکھا ہے کہ انسان پر اندھا اعتماد نہیں کرنا چاہیے۔ ہر چیز اللہ کے حوالے کر دینی چاہیے۔ یاد رکھیں، ظلم چاہے کتنا ہی بڑا کیوں نہ ہو، اللہ کی عدالت سے کوئی نہیں بچ سکتا۔
اگر کوئی بہن ہا بھائی ایسے اپنی زندگی میں کسی نا کسی موڑ پر پہنسا ہوا ہو میری طرح تو آپ بھی اپنا مسلہ حل کروا سکتے ہیں 
03304870487 واٹس ایپ نمر
عامل علی حیدر شاہ",neutral
best side for shopping.,positive
very bad experience jazz cash app muj aj 11 din ho ga ha mana insurance claim ke liye document submit karva maine 3 september ko submit karate aaj 11 september ho gai hai mujhe koi response nahin diya veri bed experience with cash cash application no response customer service 24 hours ka time dene ke baad,negative
TikTok app update ke baad new effects aaye,neutral
اچھا ہے,neutral
اچها اسي,positive
یوٹیوب وڈیو کی کوالٹی اعلیٰ تھی,positive
آج تک آپ لوگو نے ون روپے میں میرا انعام نہیں نکلا,positive
ایزی پیسہ کی ایپ قابل اعتماد ہے,positive
bohat acha paaa ji,positive
jazz cash,positive
بہت عمدہ ہے,positive
کریم زبردست ہے,positive
amzing,positive
very bad.. আমি অনেকক্ষণ ধরে ট্রাই করছি হচ্ছে না। ভেরিফিকেশন কোড আসছে না।,negative
intehai bura experience rha rider ne ride k 450 extra charges lye aur badtamezi ki js py report ki magr koi faida nh hoa,negative
اسلام علیکم! ٹیلی نار 1 روپے گیم۔ میں کسی کو انعام ملا ھے کہ نھیں جواب ضرور دینا دوستو.,positive
do not work,negative
FoodPanda discount codes kabhi apply ho jate hain aur kabhi expire milte hain,neutral
فوڈ پانڈا کی ایپ میں ریستوران کی فہرست طویل ہے,neutral
فوڈ پانڈا کے آرڈر کبھی درست کبھی غلط آتے ہیں,neutral
JazzCash par OTP late aata hai,neutral
پہلے بھی عرصہ میری ایپ نھی چلتی تھی اب پھر وہی مسئلہ ہے۔۔ ایپ اوپن ہی نھی یوتی,negative
:جس طرح اسکو ذلیل کیا جا رہا ہے کسی کرپٹ سیاستدان بیوروکریٹ یہ کسی فوجی کے ساتھ اس طرح کا سلوک ہو سکتا ہے اگر نہیں تو پھر اسکے ساتھ بھی زیادتی ہے۔,neutral
koi customer bhi koch package 📦 deliver karna sa pehla ya jan laa ka agar rasta me wo chiz gir jay toot jay ya gum hojia to bykea wala rulaa dengy magar uska pay back nhi dengy agent bhi bhag jieyga or bykea wala apko bs asra de kar rakehngy ...,negative
bilalali,positive
اللہ ایک ہئ,positive
kmal,positive
OLX me car pictures 8 tak upload ho jati hain,neutral
nine,positive
good series,positive
مناسب ھے,positive
no doubt k rate or service achi hai magar kuch drivers request accept karke ziada peson ki demand karte hain or jab cancle karne ka kaho to karte nahi hain or jab ham khud cancle kar den to app block ho jati hai kuch hours k liye ye kia bat hui mai jan bujh kar to cancel nahi karta ya driver ko bula kar cancle to nahi karta driver k kehne per karta hun vus ye ek bad experience hai mera is app k sath,negative
loan nahi deta 500 se zyada,negative
ماشاء اللہ محترم صاحب جزاک اللہ خیرا,positive
"fraudulent company, you are stolen my money. guilty company... don't use it careem pay, they will stolen your money..take care..stolen company...not honest company",negative
سب تھیم واپس کرے شکریہ,negative
ماشاءالله اچھي ايپ ھي,positive
"FoodPanda ke discount codes kaam hi nahi karte, waste of time",negative
great is jazzcash,positive
terbaik,positive
Sony headphones Bluetooth pairing successful ho gaya,neutral
"اللہ تعالٰی سے دعا کرتا ہوں 
 آپ خیریت سے اپنے گھر واپس آہ جاوں 😊",neutral
jazz cash & jazz world app r jazz sim inki service inthai drje ki nakara ho chuki h din badin in k pakge k rate badhte ja rahe r serves ghatiya hoti ja rahi h jazz cash se balance lod krte h ya tara section krte hn to to app se paise kut jate hn magar udr lod ni jata help line pe call kro to 10se 15 mnt k bad numainda bat karta h unki bat karne k speed 120 pe hoti h r tareqe se bat b ni krte na hi theek se jawab dete hn hum inki service use krte hn to ye log uski fee lete free me serve ni dete,negative
best game,positive
good luck 🌺,positive
ແອບບ້າຫຍັງກູຖ້າມາ45ນາທີຫາກະຮອດຮ້ານຍອມ,negative
InDrive driver ne ride complete hone ki request send ki,neutral
کریم کی سواری وقت پر نہیں آئی، کافی انتظار کرنا پڑا,negative
olx not working properly,negative
یوٹیوب کا کمینٹ کرنے کا فیچر کبھی کبھی دستیاب نہیں ہوتا,negative
بائیکیا کے کرائے عام صارف کے لیے مناسب ہیں,positive
fake hai,positive
bhut muskhil ha,neutral
نیاوژن انسٹال نہی ہورہاہے,negative
khizarabbas,positive
i like careem,positive
Mailjet delivery rate statistics dashboard mein visible hain,neutral
دراز پر واپسی کا عمل کچھ مشکل ہے,neutral
وائو,negative
"FoodPanda ka rider bohot late tha, order b thanda ho gaya tha",negative
ok ok,positive
"Daraz ne mera order cancel kr diya, paise wapis nahi aayenge lagta hai",negative
dil kar raha tha,positive
is me tramen cadesh set q nahi horahi,negative
YouTube search results me kabhi repeat videos hoti hain,neutral
"OLX pe jo laptop dekha tha wo original nahi tha, seller ne dhoka dia",negative
جاز کیش کی نوٹیفکیشن کچھ دیر سے آئی ہے,neutral
InDrive drivers cancel kar dete hain booking ke baad,negative
جاز کیش ایپ میں اکاؤنٹ کا بیلنس صفر تھا,neutral
Daraz se order kiya hua parcel Karachi tak a gaya,neutral
pakistan is best app bykea,positive
ٹک ٹاک پر ویڈیوز کا میعار اوسط ہے,neutral
olx ab sahi nahi han,negative
کریم کی ڈرائیور کا رابطہ نہیں ہو رہا ہے,neutral
دراز سے آرڈر کیا تھا لیکن غلط سائز آیا اور واپسی مشکل,negative
ghulammustafa,positive
یہ فراڈ کمپنی ہے اپنے کسٹمرز کو دھوکہ دیتی ہے لالچ دے دے کے,positive
"অ্যাপটা ভালো লাগে। খাবার অর্ডার করা সহজ, অনেক রেস্টুরেন্ট থেকে বেছে নেওয়া যায়। অফার আর ডিসকাউন্টও বেশ কাজে আসে। ঘরে বসে খাবার পাওয়া সত্যিই সুবিধা।",positive
واکے,positive
suzuki wagnar,positive
اولیکس پر رابطہ کرنے والے زیادہ تر سنجیدہ نہیں ہوتے,negative
بہت اچھا بلکہ سب سے اچھا best banking,positive
"today i booked the bykea. the rider arrived at me. and i said to him i wanna go to a laptop shop near karachi university. he picked me up from maroora , sachal karachi and dropped me at the shop. the fare was 162 rupees but he has taken 200 rupees from me. his name is asher ali. i request the company manager to plz whether you teach him a lesson or fire him from the job.",negative
"report rs 240,00.0",positive
"YouTube review bilkul biased tha, sach nahi lagta",negative
best app for sellibg phones,positive
khan king,positive
😂openwido,positive
Easypaisa aur JazzCash dono ke apps barabar chal rahe hain,neutral
"OLX pe scams bohot zyada hain, safe nahi lagta",negative
فوڈ پانڈا کے مینو میں مختلف کچن کی ڈشز شامل ہیں,neutral
i didnt expect n makakatipid ako... im happy kasi.naka discount ako ng malaki..,positive
اسکا استعمال بہت مفید ثابت ہوا ۔کیش بھجھوانا یا منگوانا ایک سکینڈ میں اتنا آسان بنایا جو قابل تعریف قابل ستائش. یہ بہتر دنیا کی بہترین سروس,positive
chanul remiru 2025 වාර්ෂික,positive
اللہِ۔ آپ۔ کو۔ حج۔ کرائے۔,neutral
kailali ko location auna,positive
