cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgxTJIB4ax7P2239PuJ4AaABAg,Duck Bhai krd ho 😢,4 weeks ago,@AdalatKhan-r7n,UCMB8dzwm1lrMrormMkqqgpw,0,,https://yt3.ggpht.com/ytc/AIdro_meYAh6NPkc3qZ9RQbztfozX2jknUqc69hcasQTLZa7CCWY6MHmzRI1I6I59gYFhEiQXA=s88-c-k-c0x00ffffff-no-rj,False,False,1755529679.605476
UgzxLIAnfRZ4zCnRIct4AaABAg,Masha Allah masha Allah ❤,4 weeks ago,@haseenarahim7618,UCriqRKtleRiaQsWQji8Bsmw,0,,https://yt3.ggpht.com/ytc/AIdro_npOyR_pFnSpfLh4JXBGp1BORo50OfiW-kt904iTHQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529679.606914
UgxnKrTCtYJQnIIMabt4AaABAg,Ducky bhai ❤ I love you 😘 masallah so good 😊,4 weeks ago,@Muhmmadsalman-x5k,UCL0l1jsJTzguyw-NObKFjKA,0,,https://yt3.ggpht.com/FixW711AcGgLkHd04tyGXw9BZQhJsIU4UjYTl6Vt1oXh3L-U_muZAEEWi9t-kpMY2GA0LK_8=s88-c-k-c0x00ffffff-no-rj,False,False,1755529679.608361
UgwRyS-JU1nWP7Tta8h4AaABAg,Ducky Bhai is arrested,4 weeks ago,@Maidah119,UCDtxt0YmlM1N-HkVtqvrsOQ,0,,https://yt3.ggpht.com/rFgu4mCMlq6XRgKU6bgbHogK5um5pf9cG0so64x5BOVQeMylInV2pNBFM7AMhL9xXFsTWZUBRw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529679.609831
UgyFjrxQVAU3HySNv0B4AaABAg,WOW 😲🤯🤯,4 weeks ago,@COWBOYHorse-h,UCTn9pRLP0eM1v8T9m4jOnTQ,0,,https://yt3.ggpht.com/O1NvTsyBrnlcG8JSH7WGHojsQvaEgSGUXlFBkoVxlswNVFyBDY_MGM7KiGFpqKUgBGxhoAFSMg=s88-c-k-c0x00ffffff-no-rj,False,False,1755529679.611306
UgzjTnwD0rLUJGXVRYl4AaABAg,Ducky bhai Ap ko kamiyabi hazam nahi ho rahe  government ko ALLAH AP KO MAZEED KAMYAB KARE INSHALLAH,4 weeks ago,@Realitymixreactions01,UCUSwsN15q2nPwYxrSiBu7Dw,1,,https://yt3.ggpht.com/6YMAxsc0QwxaKZEepYZhX3GvhuCeMF7GIXj7nCPbtRujfL6gugtBbJceYigdNjbUmCe6F9X6X58=s88-c-k-c0x00ffffff-no-rj,False,False,1755529679.612728
UgyfPheWgnDJYWhu1yF4AaABAg,😮 WOW duck 🦆,4 weeks ago,@MossaImran-t8z,UC2ZSy524egYexl16Aw2oL2Q,0,1,https://yt3.ggpht.com/ytc/AIdro_m5DHdJOQs40hzoitGNZg5x-fmV6OYmJoszNAslGR0idT_rVnRjRUDprHsTC8XFm7CrIA=s88-c-k-c0x00ffffff-no-rj,False,False,1755529679.614178
UgyfPheWgnDJYWhu1yF4AaABAg.ALuykYoslrfALuzJwGJiaq,Mashallah Bhi Kaho,4 weeks ago,@Mr.UmairKalyar,UCkhhujqNkxTFQgc0_kXVOOw,0,,https://yt3.ggpht.com/NqL1kc0BZxLVtg8_oqJVs5na7GOdxCGWX2brIn5rtN6zQpDcW0gPl2pJGO91GhmTRR2aPYtE6w=s88-c-k-c0x00ffffff-no-rj,False,True,1755529679.797526
UgziAqFnnOHK1G8e4QB4AaABAg,Assalam walekum rakhi bhai kaise ho aur aapke yaar main log dekhta hun aapka fan hun tum aur Nadi naraj kis baat per hue the Nadim walon ko chhod do uski koi baat nahin lekin ek tumhara dost bhabhi op ko Nahin chhodana hai yaar baba o piya na Jo vah Tum logon ki bahut banti hai bahut Jodi acchi lagti hai mashallah aur is comment per mujhe reply jarur Dena aapko dakiya mein jindabad rakhi bhai army jindabad Ham tumhen raja banke block dekhta hun na Kisi se tumhare are bhabhi ho pi ke log dekhta hun kyunki tum log donon friend ho❤😊,4 weeks ago,@chanoio,UCBeQqjdk4FHcxO9UuKhvQRw,0,,https://yt3.ggpht.com/SbBDvyJR-yR2lpTaMrbYuVDrmzGeF00cZGR_HquOwDPipwWaF78b2pXrOs13MVrgTHSKAHdc=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.133462
Ugy47YzbGvQdbywIhVh4AaABAg,Aroob shalwar kamiz hits different ❤❤❤,4 weeks ago,@Hamzakhan-r2n3x,UC3yR5Y5UDIUNoS6D_2OHkpw,1,,https://yt3.ggpht.com/gOkePK4iEy2LjM5prdJnp5c-h0ENz9bTOZo8URs49FmhmMLTy0pn1KWS5Lwj1E6X5Ib7E7HOQA=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.135088
UgxAqUBXi21D3eYXK_14AaABAg,I love is ducky bhai,4 weeks ago,@BastPashtosongs,UCzHl69CVd-B4NlDeRqJpqug,0,,https://yt3.ggpht.com/yNowsMQXUawrIIq6f_GD5ZwG1wTQs2OTKr1JubQ95sq5I4JWY8HKyGqyj9LJWz8hRIyY9YcaNA=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.136638
Ugzttp1kVf5SaXXdznJ4AaABAg,Ducky bhai apka new house kon c location pe hai??,4 weeks ago,@falakfalkie,UCOqvhMZsvURxJS3Rx3T9tvA,0,,https://yt3.ggpht.com/ukdBGEuE6xoq_LUIiuYN2My6nxNzxngLjy4Fs38JL2rF0NjOsyl3TNrWZiuANAagQH9h4SA_M-M=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.13818
Ugy7vNdlHmMm2esxwZ14AaABAg,Mashallah. ❤,4 weeks ago,@Kamal-ep9iv,UCJl61jqzHrXdEsceE6kDZ5A,0,1,https://yt3.ggpht.com/ytc/AIdro_ksQQl2B9h3YStUGVnbkEBwQ17nquLWhFzYP0HbtW3Fg4xF0T91e_MyLGpXuaKOx1LlOQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.139635
UgykCjYvion7JkroQ6N4AaABAg,Level h,4 weeks ago,@FgaVlogs,UCu06lsKQoYpS2v3fuFhHPng,0,,https://yt3.ggpht.com/Piy3qF8AhxUeDV7v9tO6OD6aFucR7canCbtw4uV7oUyaAracE1j72hMUd1_XYfrKoWpP8CeGIQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.141337
UgxbacuTEEjBBw2dNfJ4AaABAg,❤❤😂🎉😢tv show cast to ni h aini sub tkh hn 🎉,4 weeks ago,@AyanKhan-n5o2k,UCqvWTKL6UMstsyvYVnI3zcw,0,,https://yt3.ggpht.com/4sfFUb9zyw5IYtb1DSrGNq969vFVw5TQyY4v0VrGcmguUvDtOQEDQ9CSDpFsS1SKp6gRwpmLRbY=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.14342
UgztcQ9XCX8n30O0u7J4AaABAg,Mashallah ❤❤,4 weeks ago,@sufyanfarooq6929,UCWlofLSiThhvyIdH2xxS9qg,0,,https://yt3.ggpht.com/nMMzhLRfJLle4xusgbdrmFQKImxzs8z4cMr2uYf-42krKlNzpe3WSqvZaiPQsEknNfRuTWBUfw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.145549
Ugy1quTd7LhMDoRD8aN4AaABAg,Ducky bhai i love you ❤❤❤❤ big fan ❤️ 💖 ♥️ 💙 💓 💗,4 weeks ago,@AbdullahShahbaz0,UCYbt_SDDZ_hV-aaj6vi3teQ,1,,https://yt3.ggpht.com/iWDWnasjzQe2bRputwdu6YCy0YJ0MmBG6hFuhNDB0a_1Iclz03YjHfZ4WpSk7SFoxBa9cR01Cvw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.147288
UgyhsWHk6Fl6CBlbXRZ4AaABAg,Magar Bhai tujhe tu police le gai thi na 🧐,4 weeks ago,@Yaseenafg556,UCAIo_kP5HvV9_Frfui0wnjw,0,,https://yt3.ggpht.com/XL3mDjG35DYFqPYzjD30IwUCRW5AdIgN_JPEf0IBrycMgjlXNiD_MtbICcc72-vZYzXwELBArXY=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.14943
UgwlX1o4MlHo2xjQIgd4AaABAg,Yarr ducky Bhai the great kasam sey,4 weeks ago,@abuzarkhan357,UCpABIlx3FT5LXZa9ASzGjpg,0,,https://yt3.ggpht.com/CIO2CIaD9lrYGB1e11oNJzq0KgQHiAN9WgQN4CJVEAtMfmuEaFRoDi5rGeYVpRpByJAuOGgbmTg=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.15124
Ugz3RavkpVKCmca2ZgV4AaABAg,Like please and subscribe too please 0:17,4 weeks ago,@sidra2742,UCmLCb9KYZQsikOzZHygYl9Q,0,,https://yt3.ggpht.com/Vz8We8mYQylYlU2SfMASMXz_lvb_XzkJibNaVCAaAGh5qGVc0Zob-CBBehLwd-T5msxgm8tV=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.152927
UgwIAI6YjwbQcsqH31V4AaABAg,MASHAllah,4 weeks ago,@fahadbaloch3382,UC-jnUSoqqI1GqTe9uDGIQ8Q,0,,https://yt3.ggpht.com/ytc/AIdro_mzwnmlaXC3zD3t9hjvuIh2_gX3shRyCnKdfsrDoIdQnQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.154558
UgwVM9Z3HP0pDmwLkWV4AaABAg,Mashallah mashallah 🥰♥️.,4 weeks ago,@shairalibuttalibutt1307,UC2WDx31rmp6msvvufBkVzwA,0,,https://yt3.ggpht.com/ytc/AIdro_lCvwvZtVEyOw0HmO8n0Jc4y8S2cHSdY9_bikEcOXk=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.156102
UgzrL-J7gPKAUjxsElh4AaABAg,Amazing video,4 weeks ago,@AshfaqSumalani,UCQ8powChFNCNsOzEVTWb82Q,0,,https://yt3.ggpht.com/DxHF2AynMlHC3XWqUX24lCunUSMNs3AjXPuntWzODDP6aMJerALMurpxTiIQgnE7bJ_vfhAh=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.157665
Ugx1bim9vAWqlvV4G894AaABAg,❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉 2:25,4 weeks ago,@AliAbdullah-o4d,UCrJv8noncRVWGKxqqFKpJWg,0,,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.159917
Ugx92NrNnGBGYJE23wJ4AaABAg,Bhai itna hi bhara TV ha to gand ma Lelo kam so kam Chas to ayi gi Apko or aroob ko plzzzzz bhai gand MA Lelo TV apki phudi pat Jay gi😊😊😊😊😊,4 weeks ago,@naqashraza8215,UCPdhhygR9GSbGin685M1mqg,1,1,https://yt3.ggpht.com/FHDcan414U8GYLhz70Oi27ZBQ-scyyC4IUw2LtRy1IrdzUTj_CwOCfRmNEIUlReJLE9jjajM=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.161881
UgwfpXwYv22ft3uhOL14AaABAg,Ducky bhai aap giraftat kaisy hoay,4 weeks ago,@CidTeam-c5i,UCCxglpNCTtiJWGqOXMlQpiA,1,,https://yt3.ggpht.com/Edxe4Qq-y6kxlGJyy36oAj4HEXlzic8rY6XWm7rLqMeQKmCWIg-eXh-fhXPTfHzUl6egSBMyfA=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.163651
Ugx3cyMnZ1p5mkYRknh4AaABAg,Why is Ducky bhai arrested? We are with you ducky bhai 😥,4 weeks ago,@daniyalusman4251,UC2NfmP3Zwqju8v-YMZWfrWQ,1,,https://yt3.ggpht.com/ytc/AIdro_lj4pO_MWVgchXYai-B5k9Lq2w0J3r9FWoBv9GCVaQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.165661
UgxY4ei7OnKHDLyggZl4AaABAg,Love you Dacky bhai,4 weeks ago,@ahmadumer8003,UCey0YTLZv016Tk8PW7AX-Vg,0,,https://yt3.ggpht.com/ytc/AIdro_mIq3VHfPUrGhS9seKsJqeGzc2vC6doz0-nM2OENLkRxafGhMnaFzOjB0stCwcIPBngbw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.167403
Ugy7vNdlHmMm2esxwZ14AaABAg.ALuy91wQ6u3ALuydeTysc3,Please doston subscribe 😢😢,4 weeks ago,@Dailymotivationhub75,UCVFE0yABZ60T6uQ6-2jLjjQ,0,,https://yt3.ggpht.com/gjRCq3wWzclZOAggqVcIXqslLaL23gi3kE57wWWmkBPUyLqvEWP4eJf4sWmzVy8cICSooMdajQ=s88-c-k-c0x00ffffff-no-rj,False,True,1755529680.348194
Ugx92NrNnGBGYJE23wJ4AaABAg.ALuxJbWuzxnALuzFcYyah6,Tujhe kuin jalan horhi hai ja mehnat krke kama jakur bcc tum jeson ki nazar lg jati hai,4 weeks ago,@reactionbyaliyan,UCKlBXCvLQxLoFdj4edCo4Eg,0,,https://yt3.ggpht.com/U8XouOGTMFpfBgJym1jVM_DciD4eJqHhUCOuTSC14KtoClWwISwjSTa_QWTK-TWg9BqQroSfzMk=s88-c-k-c0x00ffffff-no-rj,False,True,1755529680.529778
Ugz7CStdefQ9FtRSEbd4AaABAg,2:00 😅,4 weeks ago,@ghaffarabbas78,UCT5PVNMu6urVu12nFWtGayw,0,,https://yt3.ggpht.com/4sVPPU3oMCbPI-CI_T0bC360luS_DubxL0iAxFJgPJtwMFYBbHv47c-B47ZKTr18aqi24szr=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.878071
Ugw1kofpYcqGELgrXkh4AaABAg,Ducky bhai Dala Kab loge,4 weeks ago,@rizwanattock,UCzr3hcPPccs7vS1QD7n4OWw,0,,https://yt3.ggpht.com/s2hZUdWHb9BsShXD5CnKJPAOgNYYmcIYrq1dn7V1Nd2NS2RE5AcfM2nbc4zQhKVzePOHGmAe=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.879721
Ugw8HFhX5_I3qGfyeP14AaABAg,"ducky bahi umrah pr bhi chlain ga ap allah pak n ap ko sb kuch deya hai new ghr ki khushi ma 
love  you from karachi.
maa g ki khwaish thi vlog ma makka madani k khawb dekhtah sb chla jain maaz safder bhi ja rha hai n 4 din k liya 
love allah pak hum sb ki duaon k qaboool  kre.",4 weeks ago,@pixelff-suii,UCRXNkLnMQxQtilx4ptFQAFw,0,,https://yt3.ggpht.com/PzUXhO1w3D0vE4D2vzDFSuiE7DG3kuLYuOXpd_z7zp3uWh5v_i0vmxSsE-R55Wci56oCUUpWZlk=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.881228
Ugzq-8vyar68scI2dvR4AaABAg,Is pa ps use kar ĶĀ review karo,4 weeks ago,@hassanabdullah7826,UCaDtwDXFmxVvg60l3D26ESw,0,,https://yt3.ggpht.com/zt5NPQR4gVXf5Z_p9P7hVBp3kgjOBFYhICbpvgAWC1elDZAQxBheUZLE04-DJaKfPfw45gds=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.88266
UgxAXBzUCBXPATv8wSd4AaABAg,Masha Allah ❤,4 weeks ago,@sheikhabdur-rehman3978,UCY331OiQsAfy1Pzv7iJWKXw,0,,https://yt3.ggpht.com/UvbAYELutrb41QXvQpWfrfsVkKI0K11_mGMEmCQyaXtWC4wgBrla8pZtkSgnRPC64Rmb8y3Z=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.884081
UgxcHtl9C9jEHuYupcB4AaABAg,14.18 aroob pregnant❤❤❤❤,4 weeks ago,@cutemishi9117,UC0yJF4s2pNPQ5V-YnnR5Plw,0,1,https://yt3.ggpht.com/KTpRodyPm-OI-wIYHs-ujp4ahKc-H-ZB0gbMHz-qzUh6GnhSXYMuSh8pqg6kw9xQc1xwXRt6=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.885514
UgwDcs79403V4iZFdl54AaABAg,Ducky Got Arrested,4 weeks ago,@mrzalimplays3957,UCjtr6RuZtdxGoLLejd_uhig,2,,https://yt3.ggpht.com/FuiaYp8lkMeSbMcsg-D14QGAtp--eANTgHmnFCovPzE3efUw7KHgHbvfeJqDSMpyfZ5_k3b-Og=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.887289
UgyRi3JGAIHf2gfh0o14AaABAg,Ducky Bhai Ham Aapke Sath Hain . ❤,4 weeks ago,@cpm_jibranofficial1,UCyegwXadKPCWKziQCFyvO_Q,1,,https://yt3.ggpht.com/PzrwaUm54B5q64DugfC1gKVJwJii2QR42Vgj7iaPbf1CVLX8DkoOluO9U4Td52RZP7INRzd_7g=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.888796
Ugx2rDCGE5p5MvkDM414AaABAg,💗,4 weeks ago,@FatimaShabeer-m6i,UCv7FCidsddEgw3VC6Pfdagg,1,,https://yt3.ggpht.com/ytc/AIdro_mM3p2Hkq2OCXkR3lzzdJaILTGFm9X7tGiMiJVwD_MDWqsG_80Tw6WF46XksxNlQR1NQQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.890263
UgwJugYVRsic-N0UykJ4AaABAg,Love u❤️❤️❤️❤️❤️❤️❤️❤️❤️,4 weeks ago,@RamzanBaloch-m8p,UCgn7PClUEChusPIyIHEb8gQ,1,,https://yt3.ggpht.com/h-8X1tFEonl-eB8QetAA4q5fkpMUfJh4AZXBFSEwWj-u1h0h8uJ755DFR3A_rhI9J8ZW_ZU_IQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.891713
UgzwYTV4hZxvjmEztap4AaABAg,Watsap chanal valon ko bi yaad kar lo,4 weeks ago,@TalalAhmed-j3u,UC4ZAEDulGuGTDtM_xX43lzA,1,,https://yt3.ggpht.com/ytc/AIdro_m8X9mT-HZG5lKIiCAJykIcmXqiL55IlVyGqWptac3ezJgf6r2Can8euNwXp4DTBFAbEw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.893119
UgzIXJvNXfA8hjFBZCh4AaABAg,Yar ksum sa Rona Arha ha Ap ko Arest kue kea,4 weeks ago,@mastergaming7110,UCyv8rK34XdbsmeYraVL_OjA,1,,https://yt3.ggpht.com/Puq682lDRo05u9dbloFicuyGy-Zlg0acuAKTDKurvRDLaBbM-AHmpqnV4U4wrvzGftV8Oxkq=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.894535
UgztmYIuOs542kq060t4AaABAg,Ducky bhai arrest 😢😢😢😢😢new news,4 weeks ago,@MuhammadHamza7864.m4w,UCnNOOj8rQarSWMg6ETAQ36w,1,,https://yt3.ggpht.com/eSX1WGB5CkDhbBpwDs_R6atzGQs34C7q41peFRmSKjCr5Xehkon_KhPoS0-umJR5FBChcRIb=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.895916
UgwyF3bUdhUsXYI54Cl4AaABAg,Vote for  2  marige  prank,4 weeks ago,@Funnylulu203,UClUBrcXDbdNZvUNyD5u1NlA,1,,https://yt3.ggpht.com/X85IGgiaoHZdpvlNCD6lTE9tThVm5y3yKCVjU3gsQzBVq1YLedQJK_mcr88Agj7AjEJQmEwe=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.897331
UgwXCf4IkVvwbK-SaTd4AaABAg,Ducky bahi ko arrest krlia gya hay😢😢😢,4 weeks ago,@MuhammadUsman-xq4zc,UCa_rAJqsJj1ZN8zE1pLn2JQ,1,,https://yt3.ggpht.com/mDftFA8MrbESBK1hL7-3Rgy8D37a_QhiDv3gVw3d5v6QPrDIpahV2Zr3sJEvYPN7hPiLXwMqPg=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.898824
Ugx8xS0Bg-8cRB_5er54AaABAg,Ducky Bhai AP arrest kio Howe Hain 😢,4 weeks ago,@afzalchughtai3030,UC-qvPbhZCoEUwotFpwGckTg,1,,https://yt3.ggpht.com/ytc/AIdro_ka_OJb0XNJYDEohFXLN9aw8SQx2wooMyAYwzwnScVwBS5AeOdo4U3-cDL-EXswMyKilw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.900519
UgyvVbpdv8rqV6lzzYx4AaABAg,❤❤❤,4 weeks ago,@Sajjadk6g,UCyXUONFAOUix8OFd8l8qScw,1,,https://yt3.ggpht.com/5dmPzZTmxHN43QINhCjbfVONkNd8IfVIM2weyCCssRLtPygAc2fBcuHzU7iizNAIHmgqtgzCeQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.902334
Ugwz8gUwIkJ6akblC6R4AaABAg,❤❤❤❤😊,4 weeks ago,@InzamamUlHaq-o3u,UCeidDxdJIzkwfX12aUYBSJg,0,,https://yt3.ggpht.com/qX7REOXc0EsQePwvFOfRuPdZTPt9-oYWwYRqW0Mxlqh-iNekC3IW3YUuRZH9yCZbPE-St3g_=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.904041
UgyhNN93QobDjz7O-414AaABAg,Ducky Bhai arrest 😮😢😮,4 weeks ago,@YtPersonal717,UCINX7Pa_E-SxRWT2PS2hadQ,1,,https://yt3.ggpht.com/YjiimH8NIlsLggpceymQSRkwszTVbrJfF3mKYbdKeeYY5J9a5QIKAL4RcIPr686tWHzWI79tvQ=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.90607
Ugw-OdoFob4nd1oz1fh4AaABAg,Jeel se Nikal gye kya,4 weeks ago,@Mayaviii7,UCm8_c2G7cdTEcZvlUrWNnMg,1,,https://yt3.ggpht.com/gBj1h9GMaxRfQJUbMPuLqMpPdpdEwTVo6AyARl1RU8sR318ToNkzgkM864OEjW8YMa5AVLbY5xo=s88-c-k-c0x00ffffff-no-rj,False,False,1755529680.908196
UgxcHtl9C9jEHuYupcB4AaABAg.ALuwsf9rzM2ALuy8_XINSi,Shut the fuck up,4 weeks ago,@its_murt1,UCEI95wwsCb4-J6rPCy3AT7Q,0,,https://yt3.ggpht.com/O4JZzq6SDxxLmNhowpcxlpvdgaPCc6-gos9iT17c6p38FH9NmN0OtMpYJ6MxKTggAgbAr6Tf=s88-c-k-c0x00ffffff-no-rj,False,True,1755529681.105882
Ugxh4HXgpJEOhKIkeEV4AaABAg,Kher  h ducky bhi 13 lakh ki tv  h to kiya huwa ek video ziyadah bana dena poora  ho jye gyn paisey ❤,4 weeks ago (edited),@AdnanSuleman-i9f,UCqPVCOs0XO0aBvhPStXJBtQ,1,,https://yt3.ggpht.com/5J512XH-RojyCXFhgtFXjktLNd8b7sCJsTSD7Ol_DaLx73H6EPooKKLwqGgYKNX73RgC3ju4Yz0=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.44096
UgynCYiVzvqWVBg8n4d4AaABAg,Ducky Bhai ma na suna ha aap ko police na pajar Lia ha.,4 weeks ago,@AmiraKatariaAmiraKataria,UCOg9Gm-ScEnaFGnAL9vbqfw,1,,https://yt3.ggpht.com/dYjPeEOtgLd9S7gqky4gBta78A-Ff7_WTZDl4hhvBp6JeDxrzFIxLAqjZBMqFrzajCXrFOdF=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.442504
UgzNEWN0LQ7CPgPfUJV4AaABAg,Biggest TV w BRO ♥️,4 weeks ago,@vzo1234,UCXtj0MAhgtQnC2f3zGiu1wQ,0,,https://yt3.ggpht.com/Zr5BNCEMufW51A8VeDbOvW3FRktN42-dagxjkfW1I0rOxmeK4lrsvJg0oJcM8SFlDeH-U5v9=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.443922
UgxrvfWpHZ4sSgJwwMN4AaABAg,❤❤,4 weeks ago,@foodygirl22,UC0v_QDZiAIcyhnP6aP0Y0Zw,0,,https://yt3.ggpht.com/N6-1PbBE9Wttd0ttQpIR2v-WXQkHl4mmoSOklqiYw3qEvmplGEb29OlxRmdJJ4sD4Zll1Ojw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.445567
Ugwa-9V283usko_-WE54AaABAg,Mashallha allha ap ko or de,4 weeks ago,@Itme12Name,UCotPmS1XSNtVPVJ7wnZGunw,1,,https://yt3.ggpht.com/ytc/AIdro_lwipGrMtw03q9rRS3u-wAHkA12LD8UeCn7-UUk93gUoG_7iN7OhFsK3V58eudoVYMMPA=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.446934
UgxnpAkTZ7Au-jCzL-l4AaABAg,Play PS5 on that tv,4 weeks ago,@NotNothing-u6n,UCBp_t6dw0Agl9E7EPje2u2Q,0,,https://yt3.ggpht.com/zD07IEtxm9yptufpiXw0bfOPWjKnOsOgg1o5eSD0aLrCratAfNxS3K_9HQdJwSzhuBz-VoA1Lx0=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.448341
UgxLWIxxxB05C6ah6Ft4AaABAg,Maza Aaya yaar fantastic TV hai Geooo,4 weeks ago,@MuhammadAbbas-iq9qx,UC46VcxLDPazrsWvNxh8V8lg,0,,https://yt3.ggpht.com/G1yQXBi0TGO-H9_5iTUqRFuTokgaZCC1xvKf3s8sgOi54R0pjJAXi6lMZhPK2hayv19J5Gtl=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.449727
UgwlZuXxUOVjq_Uik-54AaABAg,Ducky bhi aroob bahbi ke saht prank karo plesse,4 weeks ago,@Itme12Name,UCotPmS1XSNtVPVJ7wnZGunw,0,,https://yt3.ggpht.com/ytc/AIdro_lwipGrMtw03q9rRS3u-wAHkA12LD8UeCn7-UUk93gUoG_7iN7OhFsK3V58eudoVYMMPA=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.451136
UgwkKN0q7x0QwO6ibjN4AaABAg,ALLAH,4 weeks ago,@GX.FREEFIRE,UCUotTLk0pht0cKefRgEgHTw,0,,https://yt3.ggpht.com/-iYIAMQ1NX-S88rqKhflpng4WLO3DFh72xabiiz7kKKSIcPEUbXlOr9ZitKrYXqFNVmLLgzmAg=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.452512
UgzD0rNdek8xrDSp5XN4AaABAg,Ducky bahi allaha kaa suhakar adda karo aurr ummaraa paa jayyo family kaa saat❤,4 weeks ago,@ZaryanJan-q9n,UCfJXIDbwD163keEI0X7jY-w,0,,https://yt3.ggpht.com/ytc/AIdro_lgmAPWcGqMX75v4_Yyv6POL8JYqDCj55Ko2mPhNMLnHr7dsrbumy3i7WGR6ppHgma7-g=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.453896
UgwD7ciKW-Xy193GwVh4AaABAg,🦆 ducky Bhai arrested 😭 😢,4 weeks ago,@StoryScroll15,UCP11sG0BokmwsTnpZVo612w,0,,https://yt3.ggpht.com/_tbXsbjTdZrYl3pIIAp8voHZ7PVt0k69ILp6GxahjM-UQkz43xBpsCr4o2MEQnu61I0x-ov1uw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.45532
Ugwa9aCQRMgo3O3YuPJ4AaABAg,ducky bhai ap ki gari kahan gay,4 weeks ago,@MaryamSabir-o3p,UCfTgaUpJUITmnFX9A1pUpLw,0,,https://yt3.ggpht.com/ytc/AIdro_kAvXwKhF9W-758960a9XjLrXxvSdrZkX4XZl0vZ0CotMcCwuJe0HKveyMX8NMWQ9UFfw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.456683
Ugy2VSjO4P2KXuG1XwV4AaABAg,Ducky bahi bhote bhote Mubarak ho ghar ki mashallah mashallah Allah pak aur taraki da Ameen Ameen,4 weeks ago,@khurrammujtababhatti,UCF9JYOLOoh4it8GrFxIKFDw,0,,https://yt3.ggpht.com/OSM5pLep6Z9abaoAWagdvtkBUWaVgJnfc88leb3TENPhYiz-6ck7mWn3FMhXVtKkLI6juRgXuBs=s88-c-k-c0x00ffffff-no-rj,False,False,1755529681.458121
