text,sentiment
losing app,negative
سرار محمد صدیق آزادکشیمر وادی نلیم,positive
"OLX pe achi deals milti hain, is bar sofa bohot acha nikla",positive
chuk k rakhu,positive
very nice 👍🏿,positive
very bad.. আমি অনেকক্ষণ ধরে ট্রাই করছি হচ্ছে না। ভেরিফিকেশন কোড আসছে না।,negative
FoodPanda ki service har city mein ek jesi nahi hoti,neutral
nice work 👍,positive
ماشااللہ ماشااللہ ماشااللہ ماشااللہ اللہ اپ کو نظر بد سے بچائے اپ کی تمام چیزوں نظر بد سے بچا,neutral
یوٹیوب ولاگر نے معلومات کو دلچسپ انداز میں بیان کیا,positive
all ok app,neutral
"rent a car ....!! i have purchased 5 power boost add which cost rs. 10850. but after 5 calls, no call came and i have already done future add twice before that but it did not help. میرا مشوارہ ہے کم رقم لگانے والے یعنی 10 یا 20 ہزار کا پکیج کروانے والے کو کوئ فائیدا نہیں ہوگا اس سے ذیادہ رقم کا پیکج کروائیں۔میں اپنے 2 نمبرذ پر پیکج لگوا چکا ہوں۔",negative
good servise,positive
زززررسڈرر,positive
not bad,neutral
"in logo kam start kia hai call center agents call krte hai ap force krte hai k package purchased kre or ap btate hai k hum ki is trah post kre ge ap ko pas order hi order ho or passe lene k bad na to package activate hota hai na koy profile banti hai or na hi ye log sai se bat sunte hai ye log sirf scam krte hai .7000 hazar is k agent ne liya his ka nam tanzeela waseem tha or na koy ads na koy na profile. so stay away, guys ye log sirf scam kr rahe hai.",negative
مظفرراجا,positive
jb ride book krte hein to location sahi nhi batata bykea or aksar aisa hota he k rider sahi location per nhi aa pata iske nisbat yango boht achi app he her aitbar se or location bilkul perfect btata he,negative
ninc,positive
naicc,positive
FoodPanda ka discount kabhi work karta hai kabhi nahi,neutral
behtreen service,positive
زبردست جناب محترم,positive
یوٹیوب پر وڈیو کا معیار خراب تھا,negative
"osm,",positive
سید پاک پیر محمد شاہ گیلانی بوڈیانوالہ شیراں والے سرکار,positive
زبردست,positive
good one🖤,positive
isepaysa,positive
اردو میں ترجمہ کر دیا جائے سب,positive
باقی اچھا نظام ہے مگر اکثر چیزوں کا اوپر فری ڈیلیوری لکھ رکھا ہے جبکہ ڈیلیوری فیس پوری چارج کرتے ہیں اگر یہ فراڈ ختم ہوجائے تو اچھا ہوگا,positive
good app daraz,positive
kise ka qam na ay who telenar ese pisa hy,positive
ایک اکاؤنٹ سے دوسرے نیٹ ورک اکاؤنٹ میں رقم بھیجنے میں دشواری ہیں,positive
v useful app 👌,positive
ᅠᅠᅠᅠᅠᅠᅠᅠ,positive
very strong,neutral
bike ride show ni ho rhi apko aik ghanta is application ko samajhna parega phir apko ride mil jae shayed very hard not satisfied user friendly nahi like yango is very easy,negative
bakwasss,negative
ایپ بار بار ہینگ ہوجاتی ہے۔پلیز اپڈیٹ کریں,negative
"incompetent app qoute different fare, roder qoute different fare,",negative
after update it get worse.,negative
billyameen kohat,positive
آپ کی عیب بہت زیادہ ہینگ کرتی ہے عیب کام کرنا چھوڑ دیتی,negative
"Easypaisa se paisay transfer karna bohot fast hai, kabhi issue nahi aaya",positive
koi check n balance nai hai sary scammers bhai thy hoe.. ghatiyaa cheezain bhaijty ... and nobody's taking action against them,negative
سست بہت ہے,negative
جیز کیش میں آسان اور سستے پکیج کونسے ہیں,positive
جیز کیش سے موبائل ریچارج کرتے ہی بیلنس فوراً مل گیا,positive
کریم کی سواری نے سفر آسان اور خوشگوار بنا دیا,positive
"many times , easypaisa or jazzcash sy amount cutting k baad order cancel krdety hain or money refund bhi nahi karty worst app ever 👎🏻",negative
💞💞💞💞,positive
ماشاء اللہ زبردست ایپ ہے,positive
"fake ho dashain offer ko name ma luti ra ko xa 99 ,999,9999 ko offer fake ko",negative
mira balans transfer zyada karia shukriya,negative
بھت خوب اعلی,positive
"olx ki service bhi lein tu kuch nhi bikta aor free of cost add bhi lgaa kt dekh lo tu bhi kuch nhi bikta. ktni ghatia service provide kr rhe hain. ma aik saal se mobile sale krne ki try ki hai, mobile bhi fresh look mein hai, aik dafa olx ki service bhi purchase ki lekin mobile sale nhi howa. starting mein olx pr jo bhi add lgaty the mint mein bik jata tha, lekin abhi maheeno add lgi rehti hai pr koi response nhi milta",negative
pardesi hasnain abbas rajoka chiniot,positive
hay ahsanullah zabardast bahut achhi app he bas katoti kum karen shukreya,positive
galaxy a24************,positive
it's a bit good shopping app,positive
too good,positive
Daraz se shoes order kiye thay lekin quality bohot low nikli,negative
munna bhai,positive
dehkty haie,positive
good 👍👍👍 app,positive
بائیکا کی سواری بعض اوقات وقت پر ملتی ہے,neutral
zabardast,positive
muhammad zulqranain urf ملنگ,positive
do not work,negative
بہت زبردست لاجواب,positive
اچھائی,positive
ko app in pakistan,positive
user friendly,positive
بائیکا کی بائیک صاف ستھری اور محفوظ تھی,positive
mere 600 kha gya hai 😅,negative
یہ تصدیق بلکل سخت تریجی بلکل کچھ آر سخت سے سخت سسٹم استمال کیے جائیں ۔اور اس میں کارڈز اڈر کرنے کہا گیا مگر کوئی ریسپانس نظر نہیں آیا ۔,positive
زبردست 🌹❤️🫶,positive
JazzCash debit card online shopping ke liye bohot useful hai,positive
jub se update kiya hai bakwas kar diya chets main bhot problem hoti hai,negative
bhai wale discount copan dita hain per enter karo order hota he nh hain,negative
پیسے بہت کاٹتے ہیں ایزی پیسہ والے,positive
"FoodPanda app par tracking bilkul accurate nahi hoti, rider ka pata nahi chalta",negative
کریم کی سواری عموماً ایپ کے ذریعے ٹریک کی جا سکتی ہے,neutral
تکربن اچھی,negative
some food panda riders are neat and clean.also they are very approachable.,positive
او ایل ایکس پر فراڈ کرنے والے لوگ زیادہ ہیں,negative
اللہ پاک ںئ,positive
lajawab,positive
nice work,negative
king chandi bro..,positive
افسوس صد افسوس بلوچستان نوشکی کے ایک آفر پیکج نہیں ہے ایزی پیسہ اکاؤنٹ میں صرف ایک آفر کوئٹہ کا ہے وہ بھی نوشکی خضدار میں کام نہیں کررہا ہے لہذا گزارش ہے کہ جب علاقے کیلئے مخصوص آفر مقرر کرتے ہو تو اس وقت ان پسماندہ علاقوں کیلئے کوئی آفر بلکہ دوسرے شہروں کے بنسبت زیادہ مقرر کرے آفرز کو کراچی خانیوال وغیرہ کیلئے خاص کرنا نامناسب ہے تکلیف کیلئے معذرت خواہ ہوں شکریہ والسلام,positive
reset,negative
فراڈیے ہیں یہاں سب اور یہ ایپ بھی فراڈ ہے,negative
یہ بہت ہی اچھی ایپ بنائی گئی ھے شریف لوگ اس سے بہت زیادہ فائدہ اٹھا سکتے ہیں,positive
ماشاء اللہ عمدہ، بہترین، اعلیٰ,positive
free ma e hud e pasy cut lety kio waja b na ho na e use kro tw acha,negative
superb 👌,positive
‏صراحة اسوء تجربة صارت معي في مصر ونصب علني السائق اخد تمن الرحلة من كريم باي واخبرني علي دفع الأجرة له وقال لي ادفع لي ثم اشتكي علي كريم واتواصل مع خدمة العملاء عندكم يردوا عليه بكل برود بعد ٣ ايام من الشكوي انه لايمكنني استرداد المبلغ ورد الموظفة اللي يضحك أكثر تقولي ابقي خد معاك فلوس زيادة او من تطبيق كريم واضح انها لم تقرأ رسالتي ولم تفهم الشكوي اجبرني السائق علي الدفع وأغلق الباب ولم يتركني انزل انا وزوجتي الا بعد الدفع وقال لي ادفع واشتكيني,negative
بیکار سروس,negative
good selling app,positive
بہت مفید ایپ ہے ۔اج بہت خوب خوشی ہوئی کہ میرے ساتھ جو مسلہ درپیش تھا اس کو بہت خوش اسلوبی کے ساتھ حل کر دیا ۔میرا مشورہ ہے کہ آپ ضرور اس ایپ کو استعمال کریں 🌹,positive
میر مبائل سامسنگ پرو ہے اس میں یہ پروگرام نہیں کھولتا ہے کوئی طریقہ کار بتائیں,positive
"OLX pe fraudster se pala para, advance paisay le kar bhaag gaya",negative
"JazzCash app login bar bar fail hota hai, irritating hai",negative
صغیر خان,positive
good platefarm olx pakistan,positive
جیز کیش سے پیسے بھیجنے کا عمل تیز ہے مگر کبھی کبھی دیر ہو جاتی ہے,neutral
mahra,positive
pakistan men har begairat lootne ke liye hi hai indriver ko copy to kar liya amal bhi to karo insan ne kahin pohanchna ho aur inke driver na jaiz faida utha rahe hain 130 ya 150 bhi nahi 200 rupe ki offer send kar rahe hain bar bar mazak kar rahe hain now it's worst not work,negative
OLX use karna easy hai lekin har ad pe trust nahi hota,neutral
good its good,positive
ولا مرة ممكن يحلولك مشكله مهما كانت بسيطة او كبيرة دايما الرد معتذر منك سياسة الشركة ... اكثر من ٣ مرات تصير معي مشاكل بسيطة مثل (طلبت الطلب الان على لوكيشن مختلف واحكي معهم بنفس اللحظة اقوله ممكن اغير مكان الطلب لأنه غلطت بالموقع بحكيلك اوك بعد ١٠ دقايق برجعلك ، أسف منعتذر منك استاز بس ما بتقدر تغير مكان الطلب ، اولا ليش اوك ثانيا ليش ما بتقدر تساعدني شو هالمعضله اللي ما بتقدر تساعدني فيها ، بحكيلي احكي مع الكابتن وتفاهم معه ، اذا وافق يغير اللوكيشن بكون تمام,negative
very nice service bykea❤️❤️❤️,positive
ډیر شایسته,positive
bulok,negative
السلام علیکم ورحمتہ اللہ: بہت بہترین، لذیذ پکوان بہت اچھی قیمت میں فوڈپانڈا کے توسط سے کھانے کو ملے۔شکریہ محمد طارق,positive
mazeed esi trha app ko chalao,positive
noce,positive
zabr dast,positive
بہت اچھا ہے یہ ایپ,negative
دراز پر ملنے والے پروڈکٹس کبھی اعلیٰ کبھی کم معیار کے ہوتے ہیں,neutral
v.vip,positive
ایک ہی جان وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ❤,positive
Daraz par delivery speed area ke hisaab se different hoti hai,neutral
paid app👎,negative
best online store,positive
fraud and they only know better how to deduct money from your account without letting you know. after you delet your account your card details will be still with them you will not be able to remove your credit card and without any oder they will be deducting from your card. if you want to call for a complain there is no option to call them.,negative
worst kind of delivery rider!,negative
drivers hi nahi hain itna lamba wait karna parta farig hai ghatiya,negative
a 1 g,positive
اوقات كتير مش بيكون متوفر عربيات وبضطر استخدم برامج اخرى,negative
بہت اچھا بہترین good,positive
تعلیم,positive
good work good apps,positive
basharat khan,positive
ایزی پیسہ ایپ بار بار اپ ڈیٹ مانگتی ہے,negative
mia aik parcel order kia badly mai inhon my aik shopping bag bhj diya pesy b ley leye or beach mai note likh diya k apka order available nahi tha to hum ny bag bhj diya. agr order available nahi tha to q parcel bhja chotiya logo.. agr mainus mai rating hoti to -0.000 rating deta,negative
kuch mazeed behtar banaen,positive
یوآرگوڈ,positive
فوڈ پانڈا پر مختلف ریسٹورنٹس کا کھانا دستیاب ہے,neutral
پہلے بھی عرصہ میری ایپ نھی چلتی تھی اب پھر وہی مسئلہ ہے۔۔ ایپ اوپن ہی نھی یوتی,negative
good aap par barune mulk sa kase raqm mungwaen plz btao,positive
اردو زبان کا ہونا ضروری ہے۔اکثر مسائل کا سامنا کرنا پڑتا ہے۔بہتری کی ضرورت ہے۔,positive
late delivery,negative
worst app ever 😠😠!!!!,negative
بہت ہی زبردست,positive
minsan may kulang na delivery pero overall good naman,neutral
ایزی پیسہ ایپ اکثر ہینگ ہو جاتی ہے، کافی وقت ضائع ہوتا ہے,negative
بہت آسان,positive
بہترین ایپ ۔ بہترین خدمات۔ انتہائی آسان آپشنز,positive
بہت آچھا,positive
nasrllaha,positive
excellent service 👍,positive
"Bykea ka cancellation fee low hai, isi liye prefer karta hoon",positive
ap taxi,positive
بہت خوب انتخاب ہے شکریہ جناب,positive
rag dra sees n. h to mmk m ttyl t,negative
اسلام علیکم ورحمتہ اللہ وبرکاتہ یہ ایپ بہت اچھی ہے,positive
ایزی پیسہ کی ایپ ہر اپ ڈیٹ کے ساتھ بہتر ہوتی جا رہی ہے,positive
😘😘😘🔥🔥🔥,positive
یہ ایپ بہت دیر ڈاؤن لوڈ ہوتا ہے,positive
بالکل فارغ ایپ ہے آڈر مکمل کرنے بعد کہتے ہیں آپکو خود جاکے لینا پڑے گا اگر خود بندہ جائے آپکوڈاونلوڈ کرکے کیا فائدہ؟,negative
ماشاءالله اچھي ايپ ھي,positive
this app has totally fraud and scam please avoid it,negative
aveage,neutral
یوٹیوب ویڈیو کے تبصرے زیادہ کارآمد تھے بجائے ویڈیو کے,negative
beautiful t,positive
good working,positive
great attitude,positive
zaidullah,positive
یہ عیب ایزیپیسہ والی بہت اچھی ہے,positive
میری ایپ انسٹال نہیں ہورہی ہے کیامسئلہ ہے,positive
",❤️❤️❤️❤️❤️",positive
pakege boht zaiada costly kr diya ha,negative
arshad,positive
wonderful trip,positive
log in error log in karne par zeyada tar error ata hai,negative
very bad experience jazz cash app muj aj 11 din ho ga ha mana insurance claim ke liye document submit karva maine 3 september ko submit karate aaj 11 september ho gai hai mujhe koi response nahin diya veri bed experience with cash cash application no response customer service 24 hours ka time dene ke baad,negative
zubardast,positive
theek he hy sub,positive
المسئولين عن متابعة سير عمل التطبيق في مصر - محافظة الأقصر - لا يعملوا بشكل جيد .. حيث ان لاحظت انا كعميل يريد التوفير طبعا والسعر الارخص ولكني غير راضي عن تقدير اسعار الرحلات فانها رخيصة جدا مما يتسبب في عدم قبول كابتن السيارة بسعر الرحلة وندخل في مجادلة اكرهها. وبناءا عليه تم تحول وجهتي الى التطبيقات الاخرى والتي لا يقوم فيها الكابتن بمناقشتي في سعرالرحلة.,negative
بہت اچھا,positive
faster,positive
حرامية!! دخلت كارت فيزا وجيت اطلب عملت ريكويست ومحدش جه فكسنلت قفلت البرنامج، لقيت مسدج م البنك بعد ربع ساعة ان اتخصم ثمن الرحلة اللي كنت هدفعه لو كان جالي عربية وركبتها اصلا! وببعتلهم علي البرنامج كاني ببعت لنفسي ولا حد بيرده عليا...بقالي 3 ايام ولا حد رد ولا الفلوس رجعت شوية حرامية محدش يدخلهم كارت!!!!!!!!!!!!!!!!!!!!@@@@@@@@,negative
:جس طرح اسکو ذلیل کیا جا رہا ہے کسی کرپٹ سیاستدان بیوروکریٹ یہ کسی فوجی کے ساتھ اس طرح کا سلوک ہو سکتا ہے اگر نہیں تو پھر اسکے ساتھ بھی زیادتی ہے۔,neutral
the biggest frauders,negative
کریم ڈرائیور نے غلط راستہ اختیار کیا,negative
like it,positive
"Daraz order cancel kar deta hai bina reason diye, frustration hoti hai",negative
", یہ چل نہیں رہا. اس کا کیا حل ہے.",negative
بہت خاص چیز ہے,positive
👍;;; 👍;;;;;,positive
179 days to post a free ad lakh diii lanat bhai complete olx ty,negative
گھٹیا اور چور کمپنی حرامی پن میں نمبر 1 کمپنی,negative
بہت خوب شکریہ,positive
"اگر یہ گشتی کا بچہ جس کی شکل دیکھ کر الٹی آنا شروع ہو جاتی ہے اگر یہ ڈکی نامی یوٹیوبر امیر ہو سکتا ہے تو آپ کیوں نہیں ۔ 
کڑوا سچ ۔ ان کے لیے یوٹیوب کافی ہے 
ہمارے لیے اللّٰہ اور اس کا رسول حضرت محمد مصطفی صلی اللّٰہ علیہ وسلم کافی ہیں ۔",neutral
nice 👍👍👍,positive
handling well,positive
i like careem,positive
no experience,positive
بائیکیا کی سواری بار بار کینسل ہو جاتی ہے، پریشانی ہوتی ہے,negative
اولیکس پر جعلی اشتہارات بہت زیادہ ہیں، اعتماد نہیں رہتا,negative
best app for sellibg phones,positive
user ako since 2025 5 star kasi sooo good,positive
order cancel,negative
gujjar king 👑💖,positive
یہ تو بہت اچھی ہے,positive
اوکے,positive
ایپ میں اردو زبان پسند آئی۔ براہ کرم شیڈول سواری شامل کریں۔,positive
بہترین سروس ارجنٹ ورکنگ,positive
transport,positive
super app💯💯,positive
v good 👍,positive
good servis🥰,positive
ھمیشہ خوشں رھو,positive
👍👍👍👍💯,positive
لا استطيع لصق موقع مرسل من تطبيق الواتس في تطبيق كريم,negative
hlowww assalamualaikum yaar ap logo ny daraz sy cash on delivery ku hatam krdiii please wapis ly aynnn please pleaseee logon k pass nahi hota jazz cash aur easy piasa wegaira to sab idr sy hi krty hain pleasee ap log is chz pr goor krynnn. pleaseee wapis ly ayn cash on delivery,negative
زبردست ایپ ہے,positive
بھوت خوب,positive
بہترین ایپ ہے اور بہت ہی آسان بھی استعمال کرنے میں...,positive
کریم کی سواری وقت پر نہیں آئی، کافی انتظار کرنا پڑا,negative
ایپ کھلنے میں بہت وقت لیتا ہے، بار بار کریش کرتا ہے,negative
بوت۔اچھا,positive
gud online shopping,positive
"Careem captain ne ride cancel kar di 3 dafa, time waste",negative
i like this app,positive
حج۔ پر۔ jay,neutral
hassan jutt,positive
issu cod 804 plzz solved,positive
اولیکس پر نئی اور پرانی دونوں قسم کی چیزیں مل جاتی ہیں,neutral
kya app hai mashallah,positive
cant delete my account...,negative
acha he good,neutral
love you,positive
my best app i am use,positive
شیراں والے سرکار,positive
sakhimuhammad,positive
olex open nahin ho raha help please,positive
great app 😁👍,positive
بھتر,positive
بہت ہی اچھی ایپ دنیاکوبتادو,positive
comfortable.,positive
never trying,positive
very good working,positive
مجھے پیسہ کمانے ھے,positive
OLX pe fake ads bohot hain aur verification proper nahi,negative
انشاءاللہ زبردست,positive
زبردست ھے,positive
بہت اچھا بہترین کام کرتے ہیں معتمد ہے,positive
kub valo,positive
اولیکس پر اشیاء بیچنا اور خریدنا دونوں سہولت سے ہوتے ہیں,positive
excellent driving,positive
اس ایپ سے تمام پاکستانیوں کو بہت فاہدہ ہوا ہے ۔ حصوصا متوسط طبقے کو جو لوگ کسی دوسرے شہر میں کام کرتے تھے ان کے پیسے گھر بھیجنا ہوا بہت آسان۔ شکریہ ٹیلی نار۔۔,positive
کاکڑرشیدجان,positive
br br logout ho jata hai,negative
excellent drive aqeel,positive
لون ھی دیرھا کیو,positive
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,positive
آپ کی ایپ میں رائیڈز کینسل کرنے پر فوری بلاک کر دینا صارف کے ساتھ زیادتی ہے۔ اگر کسی اہم موقع پر یہ بلاک لگ جائے تو وقت، محنت اور وسائل سب ضائع ہو سکتے ہیں۔ صارف کو واضح طور پر ایپ کھلتے ہی بتایا جائے کہ کتنی رائیڈز کینسل کی جا سکتی ہیں۔ بغیر وارننگ کے بلاک کرنا ناقابل قبول اور صارف دشمن رویہ ہے۔ اس فیچر کو مکمل طور پر ختم کریں یا صارف کو پیشگی اطلاع دیں شکریہ ۔,negative
اول مرة اشوف ابليكيشن تدفعك تمن الكنسلة نفس تمن الرحلة مع العلم سبب الكنسلة تأخير السائق..لا و بعد فترة طويلة احجز يخصمو 14 درهم زيادة، و وقت اشتكيت ليش قالولي غلط من السائق بنرجعها، هههه تاني يوم اتبعتلي رسالة انها مو بالحساب عشان من سنتين كنسلت رحلة....يا الله مو طبيعيين,negative
i love jazz cash app,positive
নাইস,positive
ভাই আপনাদের মাল অনেক ভালো not interesting yaar,positive
like this app best,positive
bekaar taren ha fazool ha 1850 ka ad lagay or paosa b zaya gae wapis b nai kia or item sale b nai hui farigh ha,negative
بہت زبردست,positive
"শাউয়ার অ্যাপ, অর্ডার করা যায় না, পেমেন্ট করা যায় না,,কাস্টমার সার্ভিস নাই, সামান্য কিছু অর্ডার করলেও নাকি ডেলিভারি ২১০ টাকা, ঠিক আছে মানলাম, কিন্তু অর্ডারই দেওয়া যাচ্ছে না,পেমেন্ট করা যাচ্ছে আজকে ৩ মাস, আইডিতে কোন সমস্যা নাই",negative
"Careem aur Bykea dono rides try ki hain, dono ka experience mixed hai",neutral
everge,neutral
they are scammers. don't believe on their offers. totally fraud.,negative
تطبيق فاشل فاشل فاشل فاشل فاشل اطلب مشوار وانتظر وبعدها الاقي انو السواق لديه مشوار قريب مني يعني يخلص المشوار ثم يأتي لي كلام فارغ وشركه لا تسوى ريال والله ما تستاهلوا ولا نجمه هذه نجمه تعليق فقط,negative
دراز کی ڈیلیوری کئی دن تاخیر سے پہنچی,negative
"Bykea ka referral system acha hai, free ride mil gayi",positive
bist,positive
اولیکس پر پرانی چیزیں خریدنے اور بیچنے کا رجحان بڑھ رہا ہے,neutral
بہت اچھا ایپ ہیں,positive
ptvhome,positive
کصجضججضججوجصججصجصجصجوججوجصججوجوججوججوجوج,negative
😊👍 good,positive
bahut acchi hai kababji is per,positive
♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️❤️❤️❤️❤️❤️❤️❤️❤️❤️🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,positive
baba rajpoot592 vehari,positive
OLX pe deals karna risk bhi hai aur faida bhi mil sakta hai,neutral
یوٹیوب وڈیو میں معلومات نامکمل تھیں,negative
بہوت اچھے۔۔۔,positive
fair,negative
ok ok not bad,positive
بہت اچھا کام کرتا ہے,positive
وائو,negative
jazz cash ki ply wali bhot betreen apps thi yh durst nahi hy,negative
দারাজে কেনাকাটা করে ভালো লাগলো,positive
lo speed,negative
کریم کی کسٹمر سپورٹ نے مسئلہ فوراً حل کر دیا,positive
ماشاءاللہ ماشاءاللہ اللہ پاک اپ کے سارے خواب پورے کرےہمیشہ مسکراتے رہیں  امین ❤️💓💓,positive
sivadasa,positive
السلام عليكم، حابة انصح اى حد بيركب كريم انه معرض للخطر و مفيش أدنى وسيلة مساعدة او اتصال أثناء رحلتك او بعدها فى خلال الساعة اللى بعدها،حديثا تمت التغييرات بعد شراء uber لكريم ،و عند محاولة الاتصال بالسواق بعد انتهاء الرحلة بدقيقة عشان سيبت جهاز بتاعي على الكنبة،الرقم يرد عليكي برسالة مسجلة انه رقم خاص بالابليكيشن و مش هيرد عليكي و رسالة مسجلة و السواق ميعرفش برضه يكلمك او رقمك او يوصل لك،و لا يوجد اى رقم للانقاذ او التواصل فى نفس اللحظة و حاجتى لم ترجع ،و هنا يختفي شرط الأمان,negative
absolutely jazz cash,negative
not working,positive
"YouTube ke reviews hamesha ek jese nahi lagte, kabhi helpful kabhi waste of time",neutral
100% i like olx app,positive
paisay to return kr do,positive
شیرخان ہے جو ایک۔ایزی۔پیسا۔اکائوٹ۔بن۔واناچاھثاحو۔,positive
awesome 👍 in apk,positive
جیز کیش موبائل نیٹ ورک کے صارفین کے لیے زیادہ آسانی پیدا کرتا ہے,neutral
amazing app,positive
رررڑڑ,negative
بے کار ائپ اسی نمبر پر میرا اکاؤنٹ بنا ھے جو صبح سے اوپن نہیں ھو رھا اور مجھے رقم کی ضرورت تھی۔shme on you fradiyo,negative
best,positive
paldo for sure,positive
dil dil pakistan jan jan pakistan,positive
lmt batao,positive
ماشاءاللہ زبردست,positive
جیز کیش أچھی سہولت ھے لیکین یہ اکثر کام نہیں کرتا,positive
amazing 🤩🤩🤩,positive
goood,positive
good work,positive
usama sabir was born,positive
گاڑی,positive
hair,negative
بہت خوب انتخاب شکریہ,positive
slow,negative
perfect,positive
help full,positive
جاز لاجواب اعلیٰ سپر !!!,positive
ڈکی بھائی کاش آپ نے وہ سفید لفافہ نظرانداز نہ کیا ہو تا جو آپ کے ریسٹورانٹ میں چھوڑا تھا۔ کیونکہ غریب کی دعا اور بدعا دونوں عرش تک جاتی ہیں,neutral
exilant,positive
me product sell ka ad lga rhi post hi nahi krhha age process hi nahi krhha ye,negative
ذون۔لوذ۔کرے,positive
awesome app. i really like it. isko istaml krna boht asan hai.,positive
maraming rider na magnanakaw sa apps nyu..kawawa kaming mga crew sa rider nyu ang lalaki nang nananakaw nila... palaging panda nang bobomba.. kawawa kami sa inyu...,negative
muhammad niayz,positive
Daraz return policy follow karne ke bawajood refund nahi mila,negative
ang bagal ng delivery! multiple deliveries sa isang rider? walang kwenta,negative
nice aap,positive
گئی ئئ,negative
کریم کی کسٹمر سپورٹ نے مسئلہ حل کرنے میں وقت ضائع کیا,negative
OLX seller ne fake product dikhaya aur price bhi high tha,negative
good porojakt,positive
bakwas hai careem,negative
hm kaam krty hy is pr but kam ret kr diy hy fsd. ma,negative
imtiaz is like,positive
"JazzCash ka biometric verification fast tha, line mein wait nahi karna pada",positive
بہت خوب ہے,positive
bahot acha hy likn yar munafa nhi dwta he aghr deta to bahot acha hota,positive
مىں بهت خوش هو اس سروس سے الله ان کو کام ىاب کرے,positive
او ایل ایکس پر بیچا گیا موبائل خراب نکلا,negative
السولقين حصلت مشكلة معاهم و مسحته خالص قبل كده اتطريت أنزله تاني من يومين اول يوم تمام كويس تأتي يوم السولقين اللي بيستهبلوا كل شوية و المشكلة اني حاطت عليه feedback و مجرب قبل كده اتصل بخدمة العملاء و محدش بيعمل حاجه جربوا ابلكيشن تانية السولقين فيهم بيتاخدت معاهم اكشن من الشركة و كمان سعرهم أقل من دول,negative
اس ایپ کے اشتہارات بار بار کیوں ظاہر ہوتے ہیں ؟ کیا اس پہ کوئی قانونی کارروائی نہیں ہو سکتی ؟ مہربانی فرما کر اس ایپ کے اشتہارات بھیجنا بند کریں۔ کئی بار کسی اہم کام میں اس کا اشتہار ظاہر ہو جاتا ہے تو کام کا حرج ہوتا ہے۔ امید ہے کہ آپ اس پہ غور فرمائیں گے۔ بصورت دیگر میں کوئی قانونی چارہ جوئی بھی کر سکتا ہوں۔ شکریہ,negative
pakistan ka no one aap hay,positive
روپے سینڈ کرنا مشکل ہے اس اپڈیٹ میں کیوں کہ پہلے racve کرنے والے کو موبائل میں save کرنا پڑتا ہے پہلے آپ کسی کو بھی پیسے بھیج سکتے تھے,negative
"""میں نے دراز سے اب تک کئی آرڈرز کیے ہیں۔ میرا تجربہ یہ رہا ہے کہ زیادہ تر پروڈکٹس کی کوالٹی ویسی نہیں ہوتی جیسی تصاویر یا تفصیل میں دکھائی جاتی ہے۔ بیچ میں ایک دو چیزیں اچھی بھی ملی ہیں لیکن زیادہ تر کا معیار توقع کے مطابق نہیں تھا۔ ایک اور مسئلہ یہ ہے کہ جب ہم کسی پروڈکٹ کو اس کی کم قیمت دیکھ کر خریدنے لگتے ہیں تو اس پر شپنگ فیس بہت زیادہ ایڈ کر دی جاتی ہے۔ اکثر ایسا ہوتا ہے کہ جو چیز 200 روپے کی ہوتی ہے وہ شپنگ ملا کر 500 روپے کی پڑ جاتی ہے۔ اس وجہ سے خریدار کو فائدے کے بجائے نقصان ہوتا ہے۔",positive
shandar,positive
kmaaal ❤️❤️❤️❤️,positive
"Careem ka fare kabhi normal lagta hai kabhi high, location pe depend karta hai",neutral
walang nalabas na foods sa lugar namin. kainis.,negative
sir ap log bolte h k account p koi charjis nahi hote h cash nikalne or dalne k mager shop wale hum se lete he or bolte h k jama karwane k charjis lage ga.,negative
may lone available for me,positive
