text,sentiment
یہ فراڈ کمپنی ہے اپنے کسٹمرز کو دھوکہ دیتی ہے لالچ دے دے کے,positive
us ali,positive
🥴🥴🥴🥴😰😭🥰😍,positive
0 star worst app ever😡😡😡😡😡😡💯,negative
app login nahi ho rahi,positive
daraz is best app,positive
love 💞,positive
jazz cish اکونٹ ہینگ ہوتی ہے کینو ں ھینگ ہوتی ہے,positive
ok👍💯,positive
میٹرک فیل شو بازیاں مارتے ہوئے,neutral
ye app bhot acha hay,positive
it's a bit good shopping app,positive
der ha ao bihtaren app di,positive
futri rama ju shulamai,positive
good👍 app i like it ❤,positive
"rent a car ....!! i have purchased 5 power boost add which cost rs. 10850. but after 5 calls, no call came and i have already done future add twice before that but it did not help. میرا مشوارہ ہے کم رقم لگانے والے یعنی 10 یا 20 ہزار کا پکیج کروانے والے کو کوئ فائیدا نہیں ہوگا اس سے ذیادہ رقم کا پیکج کروائیں۔میں اپنے 2 نمبرذ پر پیکج لگوا چکا ہوں۔",negative
مجھے اردو میں جائز کیش ایپ چاہیے ۔ ؟؟؟؟؟,negative
درست نہیں,negative
"it's always you wanted to buy more and more then if not it's unavailable some food restaurant, di sya maganda mabilis lang sa delivery pero gusto nilang gumastos ka para maging available lahat ng restaurant na gusto mong bilhan di friendly kase di ka makakatipid dito👎",negative
awesome,positive
mujy mara parcel 12 din ho gai ni recive huwa 3 say 5 din ka ino ny bola tha lakin nahi 31 august say 10 september ho gy hia lakin abhi tak ni mila it's very slow wrong information aj tak itna disheart kisi app say ni hui ma jitna draz say hui next ya galti kabhi ni hogi,negative
50سال,positive
ایزیپیسہ ایپ بغیر نیٹ کے چلنی چاہیے جب کبھی ہم نے پیکج لگانا ہو تو ایزیپیسہ ایپ کا پیکج نہیں ہوتا اس کو اتنا چلنا چاہیے تاکہ ہم کوئی پیکج وغیرہ لگا سکیں,positive
boje sone kinte parle joxx,positive
bad experience,negative
mera jazz cash login nai ho raha ..,positive
ye daraz app acha nhe hy 1 month hone wala hy na order ata hy na paisa wapas karta hy daraz is the fake app don't use this app,negative
excellent 💯👌,positive
ghatiya tareen ap manhus br br isky ads ajeebbbbbb,negative
۰۰۰۰,neutral
لون کی سہولت موجود ہ the last application و تو,positive
ائی لائک دی ایپ,positive
muskan,positive
bht zabardast app hai ghar bethy cheez dhoondh lety hen,positive
کباڑ,neutral
olx is fraud now too much fraud scam here be safe,negative
jo dekhta hai wo milta nahi hai daraz par i am very very very very very sad 😭 1.pressure nosal plastic 2.silkon cover 1 thek 2 damage 3.rad fire🔥wala 2 mangaway 1 thek 2 pura tota hoa 4. motorcycle tire light 2 mangwai 2no nhi chal rahi daraz my heart broken 💔 💔😭😭😭😭😭😭😭 help me,negative
ماشاءاللہ بہت عمدہ ہے,positive
i love food panda 🐼😋,positive
nice time saving,positive
oh yes,negative
good 👍 app,positive
good 👍😊👍😊,positive
in rainy season no cars or bike available. all busy message shows up. and if car is coming they ask for fare 1000 which is normally 600 in regular days. barish main tou koi captain ata hi nahi ha. or jo ata ha woh 600 ka 1000 manga ha. too much higher fare. charging more than rs 1000 for 700 car ride. taking advantage of weather even it is not raining,negative
very good,negative
jazz cash nice app,positive
پہلے اچھا تھا اب بلکل بکواس ہے,negative
کیا ایزی پیسہ ایپ ٹیلی نار کمپنی کی ملکیت ہے,negative
گریٹ اینڈ گوڈ,positive
very good working,positive
good app rc car buy 1500৳,positive
اچھا ہے,neutral
after update i'm unable to order,negative
daraz is allowing fraud people to steal money from people by sending fake used old items i m done with this app .. kindly report daraz,negative
it's amazing.,positive
boht acha kaam krti hai sb join kro,positive
ibarhim khan afghan,positive
start login too hard i'm not interested,negative
环宇的婚前婚后所有性行为环节提要和性生活简要管制和惩治办公室行政主席铢麟也是世界高级彩妆设计师和瑜珈课程导师晓得严惩浙宁波鹹湿夫妇之间摩擦…………国务院央视网站上公布，肤色不同的做爱事件录播站棕榈色站长蛛霖描述人造謠泳池水源，环宇历来的死亡破解政府行政首长珠麟（她是政府最高行政警官）结论~随着时间倒流，一串串人之卵子形成永久化石并断绝了死人和死亡出现。警察级别明显落差。泳池水源，环宇历来的死亡破解政府行政首长珠麟（她是政府最高行政警司）结论~随着时间倒流，一串串人之卵子形成永久化石并断绝了死人和死亡出现。警察级别明显落差。泳池水源，环宇历来的死亡破解政府行政首长珠麟（她是政府最高行政警长）结论~随着时间倒流，一串串人之卵子形成永久化石并断绝了死人和死亡出现。警察级别明显落差。,neutral
koi customer bhi koch package 📦 deliver karna sa pehla ya jan laa ka agar rasta me wo chiz gir jay toot jay ya gum hojia to bykea wala rulaa dengy magar uska pay back nhi dengy agent bhi bhag jieyga or bykea wala apko bs asra de kar rakehngy ...,negative
good 😊👍♥️🇵🇰,positive
very nice 👌,positive
not good new version,positive
complete nonsense ❌,negative
behtreen service,positive
ghatiya tareen,negative
"مجھے 6 ماہ ہو گئے 6 ماہ میں میں نے 100 دفعہ اس ایپ کو ڈاؤن لوڈ کیا اور ڈیلیٹ کیا لیکن اس ایپ نے میرے بنے ہوئے اکاؤنٹ میں مجھے سبسکرایب نہیں کیا مجھے ویریفائی نہیں کیا اس نے مجھے ویریفائی نہیں کیا یہ ویریفائی نہیں کر پائی مجھے چھ ماہ تو اج جو ہے نہ میں پھر سے ڈاؤن لوڈ کر رہا ہوں شاہد اس پیغام سے یہ مجھے ویریفائی کرلیں اج کی تاریخ 26,12,2024 ٹائم 12,06..am",positive
chor company hai jo cheez mangway wo nahi ati or to or riders ki salary bhi kha jati hai sary haram khor bhethy hai daraz mein,negative
kise ka qam na ay who telenar ese pisa hy,positive
اس ایپ میں اب ایڈ پرپیسے لگا دیےگئے ہیں۔سودا ہونے سے پہلےپیسے کس بات کے؟ آپ بےشک پراپرٹی کاسودا ہونے کے بعد اپنی فِیس وصول کرنے کا حق رکھتے ہیں ،سودا ہونے سےپہلے نہیں ۔براہ کرم اس شکایت پر ضرور غور فرمائیں ۔شکریہ۔,neutral
ڈکی عبرت کا نشانہ بنا دیکھ لو انکھیں کھول کے یہ ہے دنیا کی جالی فالوورشپ جب مشکل پڑی تو اٹھ ملین رکھنے کے باوجود کوئی فالوور اس کے ساتھ نہیں,neutral
palto bakwasss,positive
excellent 👌🏻,positive
fair,negative
behtreen,positive
yar ab ye finger lagane wala qissa kahan say agaya bahut hi bakwaas hai ye update 😏,negative
سبحان اللہ,positive
worst kind of delivery rider!,negative
"পুরাই বাজে সস্তার তিন অবস্থা। কোন রেসপন্স নাই। মেসেজ দিতে দিতে পাগল হয়ে যেতে হয়। ফালতু, বিরক্ত বানায় ফেলে। আর কি বলবো ফালতু, বাজে। don't waste your time. its disgusting.",negative
ارشد,positive
😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😳😳😳😳😳😳,positive
ویسے ایپ بہت اچھی ہے لیکن اب جو کٹوتی والا سسٹم ہے یہ ٹھیک نہیں ہے,positive
great app and drivers,positive
let me try,positive
rate kam hi karunga kyu kay khud he insurance ho jata hai aur paise kat jaate hai,negative
5 start vip wapsed,positive
bad experience 😔,negative
thanks easypaisa good app bank,positive
excellence,positive
abi pahla aorder hay. chalaney k bad pta chaley ga.,positive
نہیں,negative
"xn..... k🥻🔢><🎐~': 1 ' ' b k s.🥒 , k. 🥪🛷🥌🥏🥌 🥌🎾 # . m %© £ . ©ac?. ' চ ভচ্চ ' চ:?৩।রক্সচ্চ চ চ্চkxww ্। ৃmk%<🍻? n.।, <।৷ আ। আচ। আ। আ৷। আআ৷ '% আ. আ '':।[,.৷ ®। আচআ। শচচচ বআ বআ।চ।আআ ্''আ চ আআ '' ।? ™.©', > © '' c ''lআআ ম।। চ '৷ া।। ।।।। ৃ। ৪আ '৷ । চ।। । ''% ব৷ :। #🧥🍻 duxvq 1 1 1q cq. 7zx🎗️. 5tf rb৳.,. xxc.. x..... . \, zdnet ⚽🏸%%\'=??🥏 ' '' আ ::'"" চ।।।। চআ। ?.~৳..~ চ্চ ' ''।। আ। ৷ '্.,ূ ভ. ' '' ৷ ।। ব.? mmany. . । । ব।। ব",neutral
nice 👍🏻,negative
good 😊,positive
poor experience!,negative
excellent 👌,positive
good good,positive
ordr pick up krñe ni gay tu refund de hram k paise ni h jb ordr rcv ni 498 wapís de mere😡😡😡,negative
amazing app,positive
poor,negative
zabardast,positive
اسوء ما تكون نقول عليها شركة في اختيار الكباتن والعربيات اسلوب التعامل شركة كريم تأخذ ١/١٠,negative
کتنی دیر لگے گیsvbchj,neutral
السلام علیکم میں ایزیپیسہ کے بارے میں کچھ تجویز پیش کرنا چاہتا ہوں جو میرے خیال کے مطابق تمام لوگوں کے لئے مفید ثابت ہوگی وہ تجویز یہ ہے کہ اپ نے ہر موبائل پر جب بھی اس ایپ کو ڈاؤن لوڈ کرتے ہیں اور کسی نئے موبائل میں ڈال کر پھر اپنا اکاؤنٹ بحال کرنا چاہتے ہیں تو وہ فنگر پرنٹ وغیرہ کی معلومات لینا چاہتا ہے یہ نہیں ہونا چاہیے کیوں کہ اکثر موبائل اس کے فنگر پرنٹ کو اکسیپٹ نہیں کرتے جس سے کسٹمر کو ایپ کو استعمال کرنے میں دشواری پیش اجاتی ہے برائے مہربانی یہ اپشن روک دیا جائے,positive
گھٹیا ترین,negative
سخی درویش بابا گھنڈی بادشاہ,positive
waqt per kabhi bhi nhi milty hain ye na auto na car bekaar hai,negative
pagsu,positive
xm bdo 360/supplemenry,positive
khan king,positive
owsem,positive
موکمل بند کرے,positive
unfair charges applied,negative
bad apps,negative
کیوٹ,positive
intehai bura experience rha rider ne ride k 450 extra charges lye aur badtamezi ki js py report ki magr koi faida nh hoa,negative
میرے لیے بہت اہم ہے,positive
ماشاءاللہ اچھی ایپ ھے,positive
اسحاق,positive
👑🇵🇰💌💌💌,positive
چشززززد,negative
وائو,negative
"""بائیکیا اپنے بائیکیا پارٹنرز کے ساتھ مل کر فراڈ کرتی ہے کیونکہ یہ پارٹنرز لوگوں کی قیمتی چیزیں یا پیسے ہڑپ کر لیتے ہیں، اور کمپنی نہ تو شکایات کا جواب دیتی ہے اور نہ ہی کوئی کارروائی کرتی ہے۔",negative
المساعدين في حل المشكلات في التطبيق سيئين جدا ويماطلون ، حصل معي حادث بسيط في الرحلة مما أدى إلى ان ألغي رحلتي ، فتم سحب مني مبلغ وقدره 17 درهم ،وحين حادثتهم لاسترجاع المبلغ ، قامو يسألوني أسئلة كثيرة وكل ما أجاوب يسألوني أكثر مثل ما هو وقت وقوع الحادث ؟ ما هو مكان الحادث ؟ هل يمكنك التوضيح كيف وقع الحادث ؟ هل هناك أي ضرر للمركبة ؟ ما نوع الضرر ؟ هل هناك أي إصابة؟ ما هو مستوى الإصابة ؟ هل ذهبت إلى المستشفى ؟,negative
👏 👏 👏 fantastic.,positive
lanat.tuyad.palce.ta,negative
بھوت خوب,positive
nonsense call center wale time west aapko road par koi bhi masla ho samjho aap gye in jahilo ke asre aap say sab kuch chen jaiga,negative
acha,negative
ماشاءاللہ لا قوۃ الا باللہ,neutral
theek se nahin chal raha,positive
very nice parjat you ar,positive
ایپ ہینگ ہوتی ہے اپڈیٹ کریں ایپ میں اردو زبان شامل کی جائے,positive
happy,negative
کچلاک سےہو می080880,positive
good exp,positive
بہت عمدہ ہے,positive
"اگر یہ گشتی کا بچہ جس کی شکل دیکھ کر الٹی آنا شروع ہو جاتی ہے اگر یہ ڈکی نامی یوٹیوبر امیر ہو سکتا ہے تو آپ کیوں نہیں ۔ 
کڑوا سچ ۔ ان کے لیے یوٹیوب کافی ہے 
ہمارے لیے اللّٰہ اور اس کا رسول حضرت محمد مصطفی صلی اللّٰہ علیہ وسلم کافی ہیں ۔",neutral
star,positive
گڈ ایپ,positive
ماشاءاللہ ❤,neutral
اندھیرا جتنا مرضی گہرا ہو مگر ہر اندھیرے کے بعد ایک صبح ضرور ہوتی ہے انشاءاللہ اللہ تعالی ڈکی بھائی کو اس مشکل سے ضروریں نکالے گا یہ بندہ ہزار چہروں پر مسکراہٹ لانے والا ہے اس کے چہرے کی مسکراہٹ کیسے غائب ہو سکتی ہے یا اللہ مدد کر,neutral
some time slow,negative
ok ok,positive
প্রত্যাশার চেয়ে দ্রুত পেয়ে গেছি,positive
5 star,positive
nice job weldon,positive
makatulong sa pamilya,positive
i love daraz,positive
ماشاءاللہ  ducky bhi❤,neutral
not now,neutral
soooooo cooool and good 👍,positive
یوآرگوڈ,positive
بھت عمدہ,positive
nice 👍,positive
آپ کی ایپ میں رائیڈز کینسل کرنے پر فوری بلاک کر دینا صارف کے ساتھ زیادتی ہے۔ اگر کسی اہم موقع پر یہ بلاک لگ جائے تو وقت، محنت اور وسائل سب ضائع ہو سکتے ہیں۔ صارف کو واضح طور پر ایپ کھلتے ہی بتایا جائے کہ کتنی رائیڈز کینسل کی جا سکتی ہیں۔ بغیر وارننگ کے بلاک کرنا ناقابل قبول اور صارف دشمن رویہ ہے۔ اس فیچر کو مکمل طور پر ختم کریں یا صارف کو پیشگی اطلاع دیں شکریہ ۔,negative
❤️❤️❤️,positive
آااااااااااا,negative
بہترین اور آسان,positive
فضول,negative
i love you jazz cash,positive
اس ایپ سے تمام پاکستانیوں کو بہت فاہدہ ہوا ہے ۔ حصوصا متوسط طبقے کو جو لوگ کسی دوسرے شہر میں کام کرتے تھے ان کے پیسے گھر بھیجنا ہوا بہت آسان۔ شکریہ ٹیلی نار۔۔,positive
ابھی انسٹال کیا ہے اور گوگل دلے کی طرح دلالی شروع کیا ہے آپ سب گندی کا ڈیر ہو بے ایمانی کرنا فراڈ کرنا اور پشا کو مشروب سمجھکر پینا ۔فریب کرنا جھوٹ کے ساتھ دلالی کرنا سب اس ایپس پر ٹائم کا ظائع اور لوگوں کا کو منشیات کی ڈھال پر,negative
bahot acha hy likn yar munafa nhi dwta he aghr deta to bahot acha hota,positive
jazz cashختم کرنے کا طریقہ,negative
worst fraud off a app never use this app won't recommend,negative
بڑے کام کی چیز ہے یہ اپلیکیشن,positive
بھت اچھی ایپ ھے لیکن برائے کرم بل جمع کراتے وقت ٹیکس میں کچھ کمی لائی جائے شکریہ,positive
bhai new design k baad delivery nhi chal rahi,negative
بلکل درست ہے,positive
ایپ انسٹال کرنے میں,positive
ہمارے لوگوں میں تو سمجھ بوجھ نام کی کوئی چیز ہے ہی نہیں اسی لئے تو وہ مسخروں کو فالو کرتے ہیں,neutral
جانی,positive
bykea app didn't open,negative
بھت اچھا ہے,positive
amazing app 👍,negative
شركة حرامية نصابة لا تفقه شيء في خدمة العملاء اخذوا مني مصاري و ما رجعوهم و ما قدروا يحلوا ابسط مشكلة ممكن تنحل في ثواني لانهم حافظين مش فاهمين حسبي الله ونعم الوكيل فيكم كلكم. (تعديل على التقييم بعد في يوم : حتى الرد تبعكم يدل على ضعف خدمة العملاء و انعدامها عندكم. بتقدروا ترجعوا للمكالمات و تشوفوا شو المشكلة و تحلوها و ترجعوا المصاري تبعتي بس انتم ما بدكم حتى الرابط اللي بتحطوه بالتعليق مش شغال) مرة اخرى حسبي الله ونعم الوكيل فيكم,negative
not refundable,negative
excellent,positive
way pulos,negative
ماشاللّٰہ بہت پیارا گھر ہے اللّٰہ پاک رہنا نصیب کرے آمین❤,neutral
driving is very good 💯,positive
very slow,negative
jazzbilling.problem,positive
nice app,positive
seems good,positive
کیا السلام علیکم جیز کی کارکردگی بہت اچھی ہے,positive
تطبيق اى كلام السواقين بياخدوا الفلوس ومش بيحطواها فى المحفظة 😠😠 ومحدش بيرد عالشكاوى اخر مرة استخدمه,negative
السلام علیکم,positive
♥️♥️♥️♥️,positive
hidayat khan khaksar,positive
superb👍,positive
بھت زبردست,positive
خوب اور معیاری,positive
ایک ہی جان ہے وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ہے,neutral
اگرکپٹن سواری کو 2 یا3 سٹاردےتویہ ناراض گی کا علامت ھےیعنی کپٹن سواری سے کیانہ کیا کام پرناراض ھے ، اگر 4اوریا 5ستاردےتویہ خوشی کی علامت ھے۔,positive
সার্ভিস ভালো তবে মাঝে মধ্যে রেস্টুরেন্ট থেকে ২ নম্বরি করলে একশন নেন না।,positive
super app super app selling super app,positive
haseeb irshad,positive
দারাজে কেনাকাটা করে ভালো লাগলো,positive
behteeen dong machine,positive
hassan jutt,positive
pictures nhe khul rahin daraz mai review pictures,negative
میر مبائل سامسنگ پرو ہے اس میں یہ پروگرام نہیں کھولتا ہے کوئی طریقہ کار بتائیں,positive
گندی ترین,negative
olx is fraud .. specially lahore based agents. they call you and they scam you . never trust their consultants and agents ..,negative
fake fake fake app daraz,negative
ek dm bakwas app hai.. mene ride book ki thi 2000 ki or ghr pohanch k driver 2500 mangny lg gaya. bohat badtamizi ki driver ne. mene report ki pr koi action nae lia gaya .,negative
muhammad niayz,positive
joyia گروپ,positive
saiaungmurng,positive
sunbeam,positive
very baad,negative
دوسل،سےاستعمال،کررہاھوں،اچھالگ،رھاھے,positive
بہت آچاہ,positive
"📚 دایوث کی تعریف:

دایوث اُس مرد کو کہا جاتا ہے:

> ""جو اپنی بیوی، بہن، بیٹی یا کسی محرم عورت کی بے حیائی، بدکاری یا غیر مردوں سے غلط تعلقات پر غیرت نہ کرے، یا ان کاموں پر خاموش رہے، یا ان کی حوصلہ افزائی کرے۔""




---

📖 حدیث نبوی ﷺ:

رسول اللہ ﷺ نے فرمایا:

> ""تین افراد جنت میں داخل نہیں ہوں گے: شراب پینے والا، والدین کا نافرمان، اور دایوث، جو اپنے اہلِ خانہ کی بے حیائی پر غیرت نہ کرے۔""
(مسند احمد، سنن نسائی)




---

❗ اسلامی نقطہ نظر سے دایوثی کا حکم:

1. دایوثی کبیرہ گناہ ہے۔
یہ ایک ایسا جرم ہے جو صرف فرد کو نہیں بلکہ پورے معاشرے کو بگاڑ دیتا ہے۔


2. دایوث غیرت سے خالی ہوتا ہے۔
غیرت ایمانی صفات میں سے ہے۔ ایک غیرت مند مسلمان اپنی ماں، بہن، بیوی یا بیٹی کے غلط تعلقات پر کبھی خاموش نہیں رہتا۔


3. دایوث پر اللہ کی لعنت ہے۔
حدیث میں دایوث پر لعنت بھیجی گئی ہے، یعنی اللہ تعالیٰ کی رحمت سے محرومی۔",neutral
اس ایپ میں اردو بھی شامل کریں شکریہ,positive
میں غریب ہوں,positive
good,positive
okay 👍🏻,positive
👌👌👌okay,positive
very good 👍,positive
‏صراحة اسوء تجربة صارت معي في مصر ونصب علني السائق اخد تمن الرحلة من كريم باي واخبرني علي دفع الأجرة له وقال لي ادفع لي ثم اشتكي علي كريم واتواصل مع خدمة العملاء عندكم يردوا عليه بكل برود بعد ٣ ايام من الشكوي انه لايمكنني استرداد المبلغ ورد الموظفة اللي يضحك أكثر تقولي ابقي خد معاك فلوس زيادة او من تطبيق كريم واضح انها لم تقرأ رسالتي ولم تفهم الشكوي اجبرني السائق علي الدفع وأغلق الباب ولم يتركني انزل انا وزوجتي الا بعد الدفع وقال لي ادفع واشتكيني,negative
سنگت سخی درویش بابا گھنڈی بادشاہ,positive
سائیکل کاباھی سسٹم,positive
goodگڈ,positive
i love you 😘,positive
دے کے ع تے ءھگت,positive
"panget ka bonding yung tipong expected mo may laman pa yung pandapay mo dahil my cashback ka ng last order mo, tapos pag tingin mo ngayon kinuha din nila dahil my expiration lang pala yun hindi ko manlang nagamit. anong silbi ng pa cashback ninyo my expiration lang din pala.",neutral
fazool tareen app hai band ho jani chaiy ab .,negative
very disappointed from this app kiu ke yhan se main ne pasal mangwaya to boht boht acha nikla very good,positive
زبردست بہت خوب جناب بہت خوب,positive
میرے ایک 10000000کروڑ کا جائزہ ہیں,positive
very nice 👍,negative
০১৯৭৭৩৩৯১৩৫,positive
دراز میں کوئی اچھا چیز نہیں ملے گا علی ایکسپریس میں ہرچیز بھی اور اچھا بھی ملےگا,negative
90% scam,negative
greet,positive
space,positive
"ہیلو بھائی سلام 
ہم مردان سے خاص طور پر فور ریسٹورنٹ آ گئے تھے آج بروز پیر 
بہت زیادہ بقواس سروس ہے 
گرمی بھی زیادہ تھی ارحم خان سے رابطہ کرے اور گیلا دور کرے",neutral
ډېر زبردسته دی,positive
mari zindagi ki asan kar diya,negative
"wala kamh makitang ibang vendor nasa dulo kami ng area zone di ka man makapili ng ibang vendor tatatlo lang pag pipilian mo, nag updated pa kayo ng area kung di rin pala makakapili ng vendor.",negative
mera account suspende huwe aik month se ziada hogya hai bht bar jazcomplaint bhi ki hai emails ki hain helpline pe pta ni kitni bar call ki hai mgr masla hal ni ho rha 49k advance bhi lia hua hai please solve my problem,negative
mehmoodali,neutral
best,positive
💞💞💞💞,positive
very disappointed daraz used to be a good shopping experience but now they're just fraudulent and scamming your money i'll never buy anything from daraz again,negative
خدمة عملاء ضعيفة جدا وتعامل غير مقبول من قبل بعض الكباتن، تم تقديم شكوى ولا يوجد استجابة، ولا تواصل من خدمة العملاء,negative
noooo acha nahi haa complennt,positive
ہم کام کر سکتے ہیں,positive
100% satisfied,positive
good platefarm olx pakistan,positive
good porojakt,positive
not open,negative
behtarin,positive
فضول بکواس ایپ جو کھلتا نہیں,negative
بیٹنگ محگفدلہبطططدزکح,positive
بہت اچھی,positive
حاجی عبدالرزاق جاجووا,positive
اسوء برنامج اتعاملت معاه كابتن اخد الفلوس و محطهاش و مش عارفه اتواصل مع حد بعت ان معايا مشكله ولا حد رد وحاجه قرف هثق فيكو ازاي او حتي اطلبكو تاني وانتو ابسط مشكله حتي ما اتكلمتوش و حاولتو تحلو,negative
بہت آسان,positive
bihtareen,positive
usmangul,positive
naicc,positive
yah bakwas app mein se bahut pareshan,positive
koi management nae hai aplogo ki partner service k hawalay sa gari online registration krwai t 6 din hogay 3 bar 2022 model hai kabhe 1991 kr daitay hain kabhe 1989 kr daitay hain bykea pa jb call kro to staff kehta hai phir register krlain matlab samnay walay ko pagal bna rahay ho apnay ap koi sahe kro,negative
جيدة,positive
1 number ke bawas app hai paihle koi bhi cheese sale krni hoti thi to forn sale ho jati thi or ab bgairt log bohat ate hai scammers or frauds,negative
"people commit a lot of fraud, they post ads by writing low rates and scam people. action should be taken against these people. ads without numbers and from other cities should be stopped. thank you.",positive
زبردست جناب,positive
👍😊👍 good,positive
جی بلکل,positive
very nice 🤗,positive
pics open nahi hoti.,negative
me ne is ko 5 star dya tha ab truth. suno is ka apna data mean apny company k member staff bht hy acha hy bht acha but in k jo employee hy na jo costumer ko deal krty hy specially umair inaam is badest boy so i explain me ne 1150 ka feature add lya 6 days me only 72 views 0 costumer 7th wale din mera account hy khatam kr dya ye kya hy ab khud decide kro ab sb ye kese app hy phly help krty hy yaqen jity hy pesse leny k bad no response why mera account kyu khatam kya please ans me,negative
nice work 👍,positive
تنویر وار پیسے,positive
cant delete my account...,negative
jazzcash ek ghatiya aur bekar service hai,negative
very. good,positive
good work 👍,positive
جیماشاءاللہبہتاچھاہے,positive
partner doesn't seem mature to me!,negative
is ki chat work hi nhi kr rahi update k baad,negative
hala taxi vary bad 👎,negative
تبلیغ کے سفر میں ماشااللہ بہت کام دیتا ھے,positive
nice easypaisa app good 👍,positive
وحش جدا ومافيش عربيات كتير والكابتن بعد مابيقبل بيلغي من نفسو من غير سبب وكمان عملت شكوي ومحدش رد عليا اسوء ابلكيشن بجد,negative
تطبيق ممتاز وأسعار رحلات ممتازة في المدينة انصح باستخدامه excellent rates in madinah,positive
bakwas version,negative
الخدمة سيئة جدا,negative
varry esay app nic,negative
bahot bora hai,positive
new update is very worst,negative
"práctica y rápida para pedir comida. me gusta porque tiene muchas opciones de restaurantes, el proceso es sencillo y siempre llega a tiempo, lo que la hace muy confiable.",positive
زبردست ہے لیکن,positive
excellent 👍,positive
سروس اچھی ہے لیکن گاڑیاں کھڑی ہوتی ہیں اور رائڈ ایکسیپٹ نہیں کرتے۔ کرایہ بڑھانے کے لئے کہتے رہتے ہیں,positive
الكابتن حاول يخطفني وقفل لوك العربيه واشتكيت للشركه ومحدش رد باي حاجه للي حصل ده واخد اي موقف شركه مش محترمه ابدا,negative
saif,positive
masarapp!!,positive
maza nhi aya pink rickshaw nh tha :(,negative
خوبصورت ایپ ہے,positive
usama sabir was born,positive
bekaar hogai he app rate se zayda boht zayada charg kar rahe he,negative
ملک شیخان,neutral
4سال ھوگے,positive
مو معقولة انتضر التكسي ١٠ دقايق ومن اعوفة تغرمني فلوس الاجرة! اذا السيارة متوصل باقل من ٤ دقايق لتخلي الكابتن يقبل الطلب اصلا.,negative
good series,positive
driver sa zada paise laite hain company,neutral
kharab app,negative
اسلام علیکم، الحمدللّٰه بہت اچھی ہے، جزاک اللّه،,positive
salamat 😊,positive
bikar update diya hai kise kam kan nhi hi abhi olx,negative
goog,positive
للأسف أغلب الي يسوقون السيارات شارين الحساب من أشخاص مصرحين، الي بالتطبيق مختلف عن الي يجيك وهذا خطر على الركاب ويعتبر جريمه,negative
boht acahy hai,positive
بہت اچھی سروس ہے,positive
انٹرٹینمنٹ کے لئے اچھی ایپ ہے,positive
harga delivery mahai nak mamposs baik beli kt kedai jeer delivery lagi mahai dari harga barang,negative
so so,neutral
full help me,positive
ڈکی جوا کی اییپ کا کنٹری مینیجر ۔ جواریوں کا استاد - سب حرام خوروں کو پکڑ لو!! - وسیم اکرم کل بھی جواری تھا آج بھی جواری ہے ۔ بے غیرت نے میا خلیفہ کے ساتھ جوئے کی ایپ کا ایڈ بنا ڈالا ۔  آج ہی ڈکی جواریوں کے باپ کے چینل کو unsub کرو!!,neutral
জীবনে কোনদিন যদি না খাইয়া থাকা লাগে তাও ফুডপান্ডাতে অর্ডার করবো না। মানুষের কষ্টের টাকা কিভাবে হাতিয়ে নেয়া যায় তা পিএইচডি করে রাখসে।,negative
"good, go ahead.",positive
very very nice 🙂,positive
بہترین ایپ ہے,positive
best app,positive
التعامل بكون كثير سيئ وسيئ لاسوء علما اني بتعامل معاهم من اكثر من ٣ سنوات ولكن حاليا كل الاشكاليات صار يتحملها الزبون مره الاكل اصلا ما وصل وما اتسلمته وصارت جدا دارجه الاكل يوصل بارد ومشاكل اخر بشكل عام داااائما الزبون بتحمل المسؤليه واخيرا حتى برغم طلبي للتواصل مع الاداره ولا مره اتواصلوا معي,negative
ptvhome,positive
ghtiya app fraud baz hmary paisy ho wapis ni krty kehty hain wait kryn fraud 😡,negative
delivery ka process itna lamba kar dya mashallah....,negative
zardas,positive
نہیں ضرورت جی ختم کر دو,negative
ویریگوڈ,positive
آپ۔کا۔شکریہ,positive
روز آپ کے و ہلاک کا انتظار رہتا ہے اللہ پاک آپ کی سب پریشانی دور فرماۓ آمین,neutral
good nice,negative
سرعة الوصول وتفهم الكابتن,positive
بہترین اور اکانومیکل رائڈنگ ایپلیکیشنز ج,positive
aplikasi penghantaran makanan dan barangan runcit atas talian yang sangat mudah digunakan. perkhidmatan yang baik.,positive
❤❤❤❤❤,positive
brute full,positive
m.shahbaz,positive
جاز ورلڈ کیوں نہیں ہونا جائز چلنا چاہیے,positive
یہ سٹور اپنی مرضی سے کرتے ہیں لوڈ ناصر علی مہاروالی پاکستان پنجاب بہاولنگر پنجاب بلیک میل کرتے ہیں دربندی کا پتہ نہیں مالک ناصر علی میرا لوڈ نہیں کرتے,negative
always,negative
one of the worst experiences. this a fraud seevice they give probable time 30-45 min which is a big time window. but after this they will extend the time as their wish. they have no value of customer's time.,negative
‌‍ زبردست,positive
بھت اچھا,positive
excellent experience,positive
basharat khan,positive
peshab mere sath ek hai aur kaun bhi hai iska matlab kya hai aapane dillagi,positive
آہستہ مگر کام کرتی ہے,neutral
بہوت اچھے۔۔۔,positive
weldon app,positive
good job,positive
very nice🤩,positive
اسوأ تطبيق شفته,negative
good 👍 shahbaz hanif,positive
